#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
1503,05/02/2024 14:00:00,26.17,4231.68,,,,
1504,05/02/2024 14:05:00,26.25,4632.32,,,,
1505,05/02/2024 14:10:00,26.12,4061.44,,,,
1506,05/02/2024 14:15:00,26.04,4111.36,,,,
1507,05/02/2024 14:20:00,25.99,4139.52,,,,
1508,05/02/2024 14:25:00,26.12,4629.76,,,,
1509,05/02/2024 14:30:00,26.12,4860.16,,,,
1510,05/02/2024 14:35:00,26.47,4119.04,,,,
1511,05/02/2024 14:40:00,26.81,3783.68,,,,
1512,05/02/2024 14:45:00,27.97,3494.40,,,,
1513,05/02/2024 14:50:00,28.01,2446.72,,,,
1514,05/02/2024 14:55:00,28.65,2261.12,,,,
1515,05/02/2024 15:00:00,29.00,1951.36,,,,
1516,05/02/2024 15:05:00,29.00,1851.52,,,,
1517,05/02/2024 15:10:00,29.00,1920.64,,,,
1518,05/02/2024 15:15:00,29.17,1953.92,,,,
1519,05/02/2024 15:20:00,29.08,2133.76,,,,
1520,05/02/2024 15:25:00,29.30,2531.84,,,,
1521,05/02/2024 15:30:00,29.30,2903.04,,,,
1522,05/02/2024 15:35:00,29.17,2990.08,,,,
1523,05/02/2024 15:40:00,28.91,3018.24,,,,
1524,05/02/2024 15:45:00,28.83,3180.80,,,,
1525,05/02/2024 15:50:00,28.78,3450.88,,,,
1526,05/02/2024 15:55:00,28.74,3522.56,,,,
1527,05/02/2024 16:00:00,24.54,13352.96,,,,
1528,05/02/2024 16:05:00,23.85,14371.84,,,,
1529,05/02/2024 16:10:00,23.64,18216.96,,,,
1530,05/02/2024 16:15:00,21.96,15339.52,,,,
1531,05/02/2024 16:20:00,19.52,7162.88,,,,
1532,05/02/2024 16:25:00,19.00,6359.04,,,,
1533,05/02/2024 16:30:00,18.96,11463.68,,,,
1534,05/02/2024 16:35:00,18.83,2435.84,,,,
1535,05/02/2024 16:40:00,18.79,9745.92,,,,
1536,05/02/2024 16:45:00,18.40,5306.88,,,,
1537,05/02/2024 16:50:00,18.06,986.24,,,,
1538,05/02/2024 16:55:00,17.93,2084.48,,,,
1539,05/02/2024 17:00:00,18.10,2453.76,,,,
1540,05/02/2024 17:05:00,17.84,1429.76,,,,
1541,05/02/2024 17:10:00,17.89,1505.28,,,,
1542,05/02/2024 17:15:00,17.84,3699.20,,,,
1543,05/02/2024 17:20:00,17.80,1628.16,,,,
1544,05/02/2024 17:25:00,17.80,1014.72,,,,
1545,05/02/2024 17:30:00,17.84,4136.96,,,,
1546,05/02/2024 17:35:00,17.67,2043.52,,,,
1547,05/02/2024 17:40:00,17.63,1032.64,,,,
1548,05/02/2024 17:45:00,17.59,779.84,,,,
1549,05/02/2024 17:50:00,17.59,870.72,,,,
1550,05/02/2024 17:55:00,17.63,388.64,,,,
1551,05/02/2024 18:00:00,17.67,752.64,,,,
1552,05/02/2024 18:05:00,17.72,234.88,,,,
1553,05/02/2024 18:10:00,17.63,759.04,,,,
1554,05/02/2024 18:15:00,17.67,597.44,,,,
1555,05/02/2024 18:20:00,17.63,651.36,,,,
1556,05/02/2024 18:25:00,17.54,472.64,,,,
1557,05/02/2024 18:30:00,17.54,964.48,,,,
1558,05/02/2024 18:35:00,17.46,453.76,,,,
1559,05/02/2024 18:40:00,17.50,624.96,,,,
1560,05/02/2024 18:45:00,17.50,688.64,,,,
1561,05/02/2024 18:50:00,17.37,95.32,,,,
1562,05/02/2024 18:55:00,17.37,328.80,,,,
1563,05/02/2024 19:00:00,17.29,124.12,,,,
1564,05/02/2024 19:05:00,17.24,46.36,,,,
1565,05/02/2024 19:10:00,17.29,162.24,,,,
1566,05/02/2024 19:15:00,17.16,104.00,,,,
1567,05/02/2024 19:20:00,16.99,66.30,,,,
1568,05/02/2024 19:25:00,16.94,32.79,,,,
1569,05/02/2024 19:30:00,16.99,7.32,,,,
1570,05/02/2024 19:35:00,16.99,55.32,,,,
1571,05/02/2024 19:40:00,16.99,24.76,,,,
1572,05/02/2024 19:45:00,16.90,3.87,,,,
1573,05/02/2024 19:50:00,16.94,10.50,,,,
1574,05/02/2024 19:55:00,16.94,2.36,,,,
1575,05/02/2024 20:00:00,16.94,0.07,,,,
1576,05/02/2024 20:05:00,16.81,0.07,,,,
1577,05/02/2024 20:10:00,16.86,0.00,,,,
1578,05/02/2024 20:15:00,16.81,0.00,,,,
1579,05/02/2024 20:20:00,16.81,0.00,,,,
1580,05/02/2024 20:25:00,16.73,0.00,,,,
1581,05/02/2024 20:30:00,16.73,0.00,,,,
1582,05/02/2024 20:35:00,16.73,0.00,,,,
1583,05/02/2024 20:40:00,16.73,0.00,,,,
1584,05/02/2024 20:45:00,16.64,0.00,,,,
1585,05/02/2024 20:50:00,16.64,0.00,,,,
1586,05/02/2024 20:55:00,16.69,0.00,,,,
1587,05/02/2024 21:00:00,16.64,0.00,,,,
1588,05/02/2024 21:05:00,16.60,0.00,,,,
1589,05/02/2024 21:10:00,16.56,0.00,,,,
1590,05/02/2024 21:15:00,16.56,0.00,,,,
1591,05/02/2024 21:20:00,16.56,0.00,,,,
1592,05/02/2024 21:25:00,16.47,0.00,,,,
1593,05/02/2024 21:30:00,16.43,0.00,,,,
1594,05/02/2024 21:35:00,16.47,0.00,,,,
1595,05/02/2024 21:40:00,16.47,0.00,,,,
1596,05/02/2024 21:45:00,16.43,0.00,,,,
1597,05/02/2024 21:50:00,16.43,0.00,,,,
1598,05/02/2024 21:55:00,16.39,0.00,,,,
1599,05/02/2024 22:00:00,16.30,0.00,,,,
1600,05/02/2024 22:05:00,16.30,0.00,,,,
1601,05/02/2024 22:10:00,16.17,0.00,,,,
1602,05/02/2024 22:15:00,16.04,0.00,,,,
1603,05/02/2024 22:20:00,15.74,0.00,,,,
1604,05/02/2024 22:25:00,15.48,0.00,,,,
1605,05/02/2024 22:30:00,15.36,0.00,,,,
1606,05/02/2024 22:35:00,15.31,0.00,,,,
1607,05/02/2024 22:40:00,15.27,0.00,,,,
1608,05/02/2024 22:45:00,15.31,0.00,,,,
1609,05/02/2024 22:50:00,15.31,0.00,,,,
1610,05/02/2024 22:55:00,15.44,0.00,,,,
1611,05/02/2024 23:00:00,15.31,0.00,,,,
1612,05/02/2024 23:05:00,15.36,0.00,,,,
1613,05/02/2024 23:10:00,15.31,0.00,,,,
1614,05/02/2024 23:15:00,15.31,0.00,,,,
1615,05/02/2024 23:20:00,15.36,0.00,,,,
1616,05/02/2024 23:25:00,15.31,0.00,,,,
1617,05/02/2024 23:30:00,15.27,0.00,,,,
1618,05/02/2024 23:35:00,15.31,0.00,,,,
1619,05/02/2024 23:40:00,15.36,0.00,,,,
1620,05/02/2024 23:45:00,15.36,0.00,,,,
1621,05/02/2024 23:50:00,15.40,0.00,,,,
1622,05/02/2024 23:55:00,15.36,0.00,,,,
1623,05/03/2024 00:00:00,15.40,0.00,,,,
1624,05/03/2024 00:05:00,15.36,0.00,,,,
1625,05/03/2024 00:10:00,15.36,0.00,,,,
1626,05/03/2024 00:15:00,15.36,0.00,,,,
1627,05/03/2024 00:20:00,15.48,0.00,,,,
1628,05/03/2024 00:25:00,15.40,0.00,,,,
1629,05/03/2024 00:30:00,15.40,0.00,,,,
1630,05/03/2024 00:35:00,15.44,0.00,,,,
1631,05/03/2024 00:40:00,15.40,0.00,,,,
1632,05/03/2024 00:45:00,15.36,0.00,,,,
1633,05/03/2024 00:50:00,15.36,0.00,,,,
1634,05/03/2024 00:55:00,15.44,0.00,,,,
1635,05/03/2024 01:00:00,15.44,0.07,,,,
1636,05/03/2024 01:05:00,15.48,0.00,,,,
1637,05/03/2024 01:10:00,15.44,0.00,,,,
1638,05/03/2024 01:15:00,15.40,0.00,,,,
1639,05/03/2024 01:20:00,15.36,0.00,,,,
1640,05/03/2024 01:25:00,15.40,0.00,,,,
1641,05/03/2024 01:30:00,15.48,0.00,,,,
1642,05/03/2024 01:35:00,15.48,0.00,,,,
1643,05/03/2024 01:40:00,15.48,0.00,,,,
1644,05/03/2024 01:45:00,15.57,0.00,,,,
1645,05/03/2024 01:50:00,15.44,0.00,,,,
1646,05/03/2024 01:55:00,15.36,0.00,,,,
1647,05/03/2024 02:00:00,15.31,0.00,,,,
1648,05/03/2024 02:05:00,15.31,0.00,,,,
1649,05/03/2024 02:10:00,15.31,0.00,,,,
1650,05/03/2024 02:15:00,15.48,0.00,,,,
1651,05/03/2024 02:20:00,15.57,0.00,,,,
1652,05/03/2024 02:25:00,15.74,0.00,,,,
1653,05/03/2024 02:30:00,15.96,0.00,,,,
1654,05/03/2024 02:35:00,16.00,0.00,,,,
1655,05/03/2024 02:40:00,16.00,0.00,,,,
1656,05/03/2024 02:45:00,15.96,0.00,,,,
1657,05/03/2024 02:50:00,16.00,0.00,,,,
1658,05/03/2024 02:55:00,15.96,0.00,,,,
1659,05/03/2024 03:00:00,15.96,0.00,,,,
1660,05/03/2024 03:05:00,15.96,0.00,,,,
1661,05/03/2024 03:10:00,15.96,0.00,,,,
1662,05/03/2024 03:15:00,15.91,0.00,,,,
1663,05/03/2024 03:20:00,16.00,0.00,,,,
1664,05/03/2024 03:25:00,15.96,0.00,,,,
1665,05/03/2024 03:30:00,15.91,0.00,,,,
1666,05/03/2024 03:35:00,15.91,0.00,,,,
1667,05/03/2024 03:40:00,16.00,0.00,,,,
1668,05/03/2024 03:45:00,15.96,0.00,,,,
1669,05/03/2024 03:50:00,15.96,0.00,,,,
1670,05/03/2024 03:55:00,15.96,0.00,,,,
1671,05/03/2024 04:00:00,15.91,0.00,,,,
1672,05/03/2024 04:05:00,15.91,0.00,,,,
1673,05/03/2024 04:10:00,15.96,0.00,,,,
1674,05/03/2024 04:15:00,15.91,0.00,,,,
1675,05/03/2024 04:20:00,15.96,0.00,,,,
1676,05/03/2024 04:25:00,15.96,0.00,,,,
1677,05/03/2024 04:30:00,15.91,0.00,,,,
1678,05/03/2024 04:35:00,15.91,0.00,,,,
1679,05/03/2024 04:40:00,15.91,0.00,,,,
1680,05/03/2024 04:45:00,15.91,0.00,,,,
1681,05/03/2024 04:50:00,15.91,0.00,,,,
1682,05/03/2024 04:55:00,15.96,0.00,,,,
1683,05/03/2024 05:00:00,15.96,0.00,,,,
1684,05/03/2024 05:05:00,15.91,0.00,,,,
1685,05/03/2024 05:10:00,15.91,0.00,,,,
1686,05/03/2024 05:15:00,15.91,0.00,,,,
1687,05/03/2024 05:20:00,15.87,0.00,,,,
1688,05/03/2024 05:25:00,15.91,0.00,,,,
1689,05/03/2024 05:30:00,15.91,0.00,,,,
1690,05/03/2024 05:35:00,15.91,0.00,,,,
1691,05/03/2024 05:40:00,15.91,0.14,,,,
1692,05/03/2024 05:45:00,15.91,0.71,,,,
1693,05/03/2024 05:50:00,15.91,1.57,,,,
1694,05/03/2024 05:55:00,15.91,5.68,,,,
1695,05/03/2024 06:00:00,15.91,4.23,,,,
1696,05/03/2024 06:05:00,15.91,4.66,,,,
1697,05/03/2024 06:10:00,15.87,5.68,,,,
1698,05/03/2024 06:15:00,15.91,18.99,,,,
1699,05/03/2024 06:20:00,15.91,16.12,,,,
1700,05/03/2024 06:25:00,15.87,32.25,,,,
1701,05/03/2024 06:30:00,15.87,84.72,,,,
1702,05/03/2024 06:35:00,15.91,15.24,,,,
1703,05/03/2024 06:40:00,15.91,110.64,,,,
1704,05/03/2024 06:45:00,15.91,112.36,,,,
1705,05/03/2024 06:50:00,15.96,168.56,,,,
1706,05/03/2024 06:55:00,15.91,368.00,,,,
1707,05/03/2024 07:00:00,15.87,51.56,,,,
1708,05/03/2024 07:05:00,15.87,475.04,,,,
1709,05/03/2024 07:10:00,15.91,509.76,,,,
1710,05/03/2024 07:15:00,15.96,70.88,,,,
1711,05/03/2024 07:20:00,15.96,101.76,,,,
1712,05/03/2024 07:25:00,15.96,161.40,,,,
1713,05/03/2024 07:30:00,15.91,75.32,,,,
1714,05/03/2024 07:35:00,15.96,550.08,,,,
1715,05/03/2024 07:40:00,16.00,1069.12,,,,
1716,05/03/2024 07:45:00,16.00,877.12,,,,
1717,05/03/2024 07:50:00,16.04,278.80,,,,
1718,05/03/2024 07:55:00,16.04,848.64,,,,
1719,05/03/2024 08:00:00,16.08,2156.80,,,,
1720,05/03/2024 08:05:00,16.08,1169.60,,,,
1721,05/03/2024 08:10:00,16.08,416.80,,,,
1722,05/03/2024 08:15:00,16.17,566.40,,,,
1723,05/03/2024 08:20:00,16.17,1416.32,,,,
1724,05/03/2024 08:25:00,16.21,940.16,,,,
1725,05/03/2024 08:30:00,16.34,3756.80,,,,
1726,05/03/2024 08:35:00,16.47,597.76,,,,
1727,05/03/2024 08:40:00,16.47,1881.60,,,,
1728,05/03/2024 08:45:00,16.81,4419.84,,,,
1729,05/03/2024 08:50:00,16.90,3653.12,,,,
1730,05/03/2024 08:55:00,17.20,3971.84,,,,
1731,05/03/2024 09:00:00,18.02,4596.48,,,,
1732,05/03/2024 09:05:00,18.14,4099.84,,,,
1733,05/03/2024 09:10:00,18.70,5680.64,,,,
1734,05/03/2024 09:15:00,19.69,5038.08,,,,
1735,05/03/2024 09:20:00,20.16,5391.36,,,,
1736,05/03/2024 09:25:00,21.06,7992.32,,,,
1737,05/03/2024 09:30:00,21.06,5570.56,,,,
1738,05/03/2024 09:35:00,21.28,5969.92,,,,
1739,05/03/2024 09:40:00,21.92,6366.72,,,,
1740,05/03/2024 09:45:00,21.96,6092.80,,,,
1741,05/03/2024 09:50:00,22.13,5939.20,,,,
1742,05/03/2024 09:55:00,21.92,5583.36,,,,
1743,05/03/2024 10:00:00,21.70,5447.68,,,,
1744,05/03/2024 10:05:00,21.79,6082.56,,,,
1745,05/03/2024 10:10:00,22.26,6435.84,,,,
1746,05/03/2024 10:15:00,23.42,10920.96,,,,
1747,05/03/2024 10:20:00,24.58,9830.40,,,,
1748,05/03/2024 10:25:00,25.39,8089.60,,,,
1749,05/03/2024 10:30:00,24.88,6144.00,,,,
1750,05/03/2024 10:35:00,25.35,6658.56,,,,
1751,05/03/2024 10:40:00,27.41,12364.80,,,,
1752,05/03/2024 10:45:00,28.44,9953.28,,,,
1753,05/03/2024 10:50:00,29.08,10711.04,,,,
1754,05/03/2024 10:55:00,29.94,11279.36,,,,
1755,05/03/2024 11:00:00,30.67,12615.68,,,,
1756,05/03/2024 11:05:00,31.66,13148.16,,,,
1757,05/03/2024 11:10:00,33.42,15283.20,,,,
1758,05/03/2024 11:15:00,33.59,13639.68,,,,
1759,05/03/2024 11:20:00,34.02,14382.08,,,,
1760,05/03/2024 11:25:00,34.15,14243.84,,,,
1761,05/03/2024 11:30:00,33.76,15216.64,,,,
1762,05/03/2024 11:35:00,33.93,15897.60,,,,
1763,05/03/2024 11:40:00,33.80,15206.40,,,,
1764,05/03/2024 11:45:00,35.18,16225.28,,,,
1765,05/03/2024 11:50:00,35.48,18713.60,,,,
1766,05/03/2024 11:55:00,36.12,19143.68,,,,
1767,05/03/2024 12:00:00,37.15,24657.92,,,,
1768,05/03/2024 12:05:00,37.75,27934.72,,,,
1769,05/03/2024 12:10:00,37.58,23715.84,,,,
1770,05/03/2024 12:15:00,37.88,25743.36,,,,
1771,05/03/2024 12:20:00,38.09,22323.20,,,,
1772,05/03/2024 12:25:00,37.15,21596.16,,,,
1773,05/03/2024 12:30:00,36.51,24504.32,,,,
1774,05/03/2024 12:35:00,37.11,30648.32,,,,
1775,05/03/2024 12:40:00,35.18,22394.88,,,,
1776,05/03/2024 12:45:00,37.41,31447.04,,,,
1777,05/03/2024 12:50:00,38.01,30228.48,,,,
1778,05/03/2024 12:55:00,38.22,30597.12,,,,
1779,05/03/2024 13:00:00,37.45,24862.72,,,,
1780,05/03/2024 13:05:00,36.59,26818.56,,,,
1781,05/03/2024 13:10:00,37.32,25180.16,,,,
1782,05/03/2024 13:15:00,37.41,28334.08,,,,
1783,05/03/2024 13:20:00,37.92,28323.84,,,,
1784,05/03/2024 13:25:00,37.92,25825.28,,,,
1785,05/03/2024 13:30:00,37.15,28641.28,,,,
1786,05/03/2024 13:35:00,37.41,30842.88,,,,
1787,05/03/2024 13:40:00,37.58,31262.72,,,,
1788,05/03/2024 13:45:00,37.28,31016.96,,,,
1789,05/03/2024 13:50:00,36.81,30494.72,,,,
1790,05/03/2024 13:55:00,36.76,30003.20,,,,
1791,05/03/2024 14:00:00,36.03,29040.64,,,,
1792,05/03/2024 14:05:00,35.99,29224.96,,,,
1793,05/03/2024 14:10:00,35.90,28917.76,,,,
1794,05/03/2024 14:15:00,36.12,29665.28,,,,
1795,05/03/2024 14:20:00,36.12,28282.88,,,,
1796,05/03/2024 14:25:00,36.03,27422.72,,,,
1797,05/03/2024 14:30:00,35.73,21729.28,,,,
1798,05/03/2024 14:35:00,37.02,29306.88,,,,
1799,05/03/2024 14:40:00,36.38,26593.28,,,,
1800,05/03/2024 14:45:00,35.82,25978.88,,,,
1801,05/03/2024 14:50:00,35.30,26060.80,,,,
1802,05/03/2024 14:55:00,35.48,25927.68,,,,
1803,05/03/2024 15:00:00,35.35,25681.92,,,,
1804,05/03/2024 15:05:00,35.43,25272.32,,,,
1805,05/03/2024 15:10:00,35.26,24924.16,,,,
1806,05/03/2024 15:15:00,35.30,24442.88,,,,
1807,05/03/2024 15:20:00,34.79,24053.76,,,,
1808,05/03/2024 15:25:00,34.88,23808.00,,,,
1809,05/03/2024 15:30:00,34.79,23306.24,,,,
1810,05/03/2024 15:35:00,34.70,22876.16,,,,
1811,05/03/2024 15:40:00,34.62,22528.00,,,,
1812,05/03/2024 15:45:00,34.45,22005.76,,,,
1813,05/03/2024 15:50:00,34.27,21626.88,,,,
1814,05/03/2024 15:55:00,33.85,21155.84,,,,
1815,05/03/2024 16:00:00,33.72,20751.36,,,,
1816,05/03/2024 16:05:00,33.29,19962.88,,,,
1817,05/03/2024 16:06:33,,,,Logged,Logged,
1818,05/03/2024 16:10:00,32.94,18908.16,,,,
1819,05/03/2024 16:15:00,31.57,18309.12,,,,
1820,05/03/2024 16:20:00,26.42,18841.60,,,,
1821,05/03/2024 16:25:00,24.66,11115.52,,,,
1822,05/03/2024 16:30:00,22.61,7728.64,,,,
1823,05/03/2024 16:35:00,20.98,3403.52,,,,
1824,05/03/2024 16:40:00,20.59,11847.68,,,,
1825,05/03/2024 16:45:00,20.42,4501.76,,,,
1826,05/03/2024 16:50:00,19.99,1564.80,,,,
1827,05/03/2024 16:55:00,19.65,1354.24,,,,
1828,05/03/2024 17:00:00,19.47,6666.24,,,,
1829,05/03/2024 17:05:00,19.17,1953.92,,,,
1830,05/03/2024 17:10:00,19.09,1671.68,,,,
1831,05/03/2024 17:15:00,19.05,644.48,,,,
1832,05/03/2024 17:20:00,19.09,743.68,,,,
1833,05/03/2024 17:25:00,19.05,143.48,,,,
1834,05/03/2024 17:30:00,19.00,2464.00,,,,
1835,05/03/2024 17:35:00,18.96,876.48,,,,
1836,05/03/2024 17:40:00,18.92,1058.24,,,,
1837,05/03/2024 17:45:00,18.92,678.08,,,,
1838,05/03/2024 17:50:00,18.87,403.68,,,,
1839,05/03/2024 17:55:00,18.79,152.52,,,,
1840,05/03/2024 18:00:00,18.70,514.88,,,,
1841,05/03/2024 18:05:00,18.62,681.60,,,,
1842,05/03/2024 18:10:00,18.57,164.96,,,,
1843,05/03/2024 18:15:00,18.57,326.48,,,,
1844,05/03/2024 18:20:00,18.49,438.08,,,,
1845,05/03/2024 18:25:00,18.53,784.32,,,,
1846,05/03/2024 18:30:00,18.44,206.24,,,,
1847,05/03/2024 18:35:00,18.44,205.36,,,,
1848,05/03/2024 18:40:00,18.40,614.56,,,,
1849,05/03/2024 18:45:00,18.36,59.62,,,,
1850,05/03/2024 18:50:00,18.32,346.88,,,,
1851,05/03/2024 18:55:00,18.32,320.80,,,,
1852,05/03/2024 19:00:00,18.23,35.12,,,,
1853,05/03/2024 19:05:00,18.23,23.33,,,,
1854,05/03/2024 19:10:00,18.27,89.28,,,,
1855,05/03/2024 19:15:00,18.19,33.40,,,,
1856,05/03/2024 19:20:00,18.19,101.12,,,,
1857,05/03/2024 19:25:00,18.10,26.16,,,,
1858,05/03/2024 19:30:00,18.10,4.09,,,,
1859,05/03/2024 19:35:00,17.97,0.57,,,,
1860,05/03/2024 19:40:00,18.02,7.16,,,,
1861,05/03/2024 19:45:00,17.97,14.10,,,,
1862,05/03/2024 19:50:00,17.97,1.14,,,,
1863,05/03/2024 19:55:00,17.93,3.01,,,,
1864,05/03/2024 20:00:00,17.84,0.71,,,,
1865,05/03/2024 20:05:00,17.84,0.00,,,,
1866,05/03/2024 20:10:00,17.80,0.00,,,,
1867,05/03/2024 20:15:00,17.80,0.00,,,,
1868,05/03/2024 20:20:00,17.84,0.00,,,,
1869,05/03/2024 20:25:00,17.80,0.00,,,,
1870,05/03/2024 20:30:00,17.72,0.00,,,,
1871,05/03/2024 20:35:00,17.67,0.00,,,,
1872,05/03/2024 20:40:00,17.63,0.00,,,,
1873,05/03/2024 20:45:00,17.59,0.00,,,,
1874,05/03/2024 20:50:00,17.59,0.00,,,,
1875,05/03/2024 20:55:00,17.59,0.00,,,,
1876,05/03/2024 21:00:00,17.59,0.00,,,,
1877,05/03/2024 21:05:00,17.50,0.00,,,,
1878,05/03/2024 21:10:00,17.50,0.00,,,,
1879,05/03/2024 21:15:00,17.46,0.00,,,,
1880,05/03/2024 21:20:00,17.41,0.00,,,,
1881,05/03/2024 21:25:00,17.37,0.00,,,,
1882,05/03/2024 21:30:00,17.33,0.00,,,,
1883,05/03/2024 21:35:00,17.20,0.00,,,,
1884,05/03/2024 21:40:00,17.16,0.00,,,,
1885,05/03/2024 21:45:00,17.07,0.00,,,,
1886,05/03/2024 21:50:00,17.07,0.00,,,,
1887,05/03/2024 21:55:00,17.03,0.00,,,,
1888,05/03/2024 22:00:00,17.03,0.00,,,,
1889,05/03/2024 22:05:00,16.99,0.00,,,,
1890,05/03/2024 22:10:00,16.86,0.00,,,,
1891,05/03/2024 22:15:00,16.86,0.00,,,,
1892,05/03/2024 22:20:00,16.77,0.00,,,,
1893,05/03/2024 22:25:00,16.39,0.00,,,,
1894,05/03/2024 22:30:00,16.00,0.00,,,,
1895,05/03/2024 22:35:00,15.40,0.00,,,,
1896,05/03/2024 22:40:00,15.18,0.00,,,,
1897,05/03/2024 22:45:00,14.97,0.00,,,,
1898,05/03/2024 22:50:00,14.93,0.00,,,,
1899,05/03/2024 22:55:00,14.84,0.00,,,,
1900,05/03/2024 23:00:00,14.80,0.00,,,,
1901,05/03/2024 23:05:00,14.88,0.00,,,,
1902,05/03/2024 23:10:00,14.88,0.00,,,,
1903,05/03/2024 23:15:00,14.93,0.00,,,,
1904,05/03/2024 23:20:00,14.97,0.00,,,,
1905,05/03/2024 23:25:00,14.97,0.00,,,,
1906,05/03/2024 23:30:00,15.01,0.00,,,,
1907,05/03/2024 23:35:00,15.06,0.00,,,,
1908,05/03/2024 23:40:00,15.01,0.00,,,,
1909,05/03/2024 23:45:00,15.10,0.00,,,,
1910,05/03/2024 23:50:00,15.01,0.00,,,,
1911,05/03/2024 23:55:00,15.01,0.00,,,,
1912,05/04/2024 00:00:00,15.01,0.00,,,,
1913,05/04/2024 00:05:00,15.06,0.00,,,,
1914,05/04/2024 00:10:00,15.01,0.00,,,,
1915,05/04/2024 00:15:00,15.10,0.00,,,,
1916,05/04/2024 00:20:00,14.97,0.00,,,,
1917,05/04/2024 00:25:00,15.01,0.07,,,,
1918,05/04/2024 00:30:00,15.06,0.00,,,,
1919,05/04/2024 00:35:00,15.01,0.00,,,,
1920,05/04/2024 00:40:00,15.01,0.00,,,,
1921,05/04/2024 00:45:00,15.01,0.00,,,,
1922,05/04/2024 00:50:00,15.06,0.00,,,,
1923,05/04/2024 00:55:00,15.01,0.00,,,,
1924,05/04/2024 01:00:00,15.01,0.00,,,,
1925,05/04/2024 01:05:00,15.06,0.00,,,,
1926,05/04/2024 01:10:00,15.06,0.00,,,,
1927,05/04/2024 01:15:00,15.01,0.00,,,,
1928,05/04/2024 01:20:00,15.06,0.00,,,,
1929,05/04/2024 01:25:00,15.10,0.00,,,,
1930,05/04/2024 01:30:00,15.10,0.00,,,,
1931,05/04/2024 01:35:00,15.06,0.00,,,,
1932,05/04/2024 01:40:00,15.06,0.00,,,,
1933,05/04/2024 01:45:00,15.06,0.00,,,,
1934,05/04/2024 01:50:00,15.01,0.00,,,,
1935,05/04/2024 01:55:00,15.06,0.00,,,,
1936,05/04/2024 02:00:00,15.06,0.00,,,,
1937,05/04/2024 02:05:00,15.10,0.00,,,,
1938,05/04/2024 02:10:00,14.97,0.00,,,,
1939,05/04/2024 02:15:00,15.01,0.00,,,,
1940,05/04/2024 02:20:00,15.01,0.00,,,,
1941,05/04/2024 02:25:00,15.01,0.00,,,,
1942,05/04/2024 02:30:00,14.97,0.00,,,,
1943,05/04/2024 02:35:00,14.97,0.00,,,,
1944,05/04/2024 02:40:00,14.93,0.00,,,,
1945,05/04/2024 02:45:00,14.93,0.00,,,,
1946,05/04/2024 02:50:00,14.97,0.00,,,,
1947,05/04/2024 02:55:00,14.97,0.00,,,,
1948,05/04/2024 03:00:00,14.97,0.00,,,,
1949,05/04/2024 03:05:00,14.93,0.00,,,,
1950,05/04/2024 03:10:00,14.93,0.00,,,,
1951,05/04/2024 03:15:00,14.88,0.00,,,,
1952,05/04/2024 03:20:00,14.88,0.00,,,,
1953,05/04/2024 03:25:00,14.88,0.00,,,,
1954,05/04/2024 03:30:00,14.97,0.00,,,,
1955,05/04/2024 03:35:00,14.93,0.00,,,,
1956,05/04/2024 03:40:00,14.93,0.00,,,,
1957,05/04/2024 03:45:00,14.97,0.00,,,,
1958,05/04/2024 03:50:00,15.01,0.00,,,,
1959,05/04/2024 03:55:00,15.18,0.00,,,,
1960,05/04/2024 04:00:00,15.91,0.00,,,,
1961,05/04/2024 04:05:00,15.83,0.00,,,,
1962,05/04/2024 04:10:00,16.17,0.00,,,,
1963,05/04/2024 04:15:00,16.34,0.00,,,,
1964,05/04/2024 04:20:00,16.34,0.00,,,,
1965,05/04/2024 04:25:00,16.39,0.00,,,,
1966,05/04/2024 04:30:00,16.47,0.00,,,,
1967,05/04/2024 04:35:00,16.47,0.00,,,,
1968,05/04/2024 04:40:00,16.47,0.00,,,,
1969,05/04/2024 04:45:00,16.47,0.00,,,,
1970,05/04/2024 04:50:00,16.47,0.00,,,,
1971,05/04/2024 04:55:00,16.47,0.00,,,,
1972,05/04/2024 05:00:00,16.47,0.00,,,,
1973,05/04/2024 05:05:00,16.47,0.00,,,,
1974,05/04/2024 05:10:00,16.47,0.00,,,,
1975,05/04/2024 05:15:00,16.47,0.00,,,,
1976,05/04/2024 05:20:00,16.51,0.00,,,,
1977,05/04/2024 05:25:00,16.43,0.00,,,,
1978,05/04/2024 05:30:00,16.43,0.00,,,,
1979,05/04/2024 05:35:00,16.47,0.00,,,,
1980,05/04/2024 05:40:00,16.39,0.14,,,,
1981,05/04/2024 05:45:00,16.39,1.00,,,,
1982,05/04/2024 05:50:00,16.39,0.21,,,,
1983,05/04/2024 05:55:00,16.39,0.21,,,,
1984,05/04/2024 06:00:00,16.39,11.93,,,,
1985,05/04/2024 06:05:00,16.47,10.48,,,,
1986,05/04/2024 06:10:00,16.39,44.60,,,,
1987,05/04/2024 06:15:00,16.39,46.08,,,,
1988,05/04/2024 06:20:00,16.39,9.19,,,,
1989,05/04/2024 06:25:00,16.34,113.24,,,,
1990,05/04/2024 06:30:00,16.34,165.36,,,,
1991,05/04/2024 06:35:00,16.26,197.04,,,,
1992,05/04/2024 06:40:00,16.30,97.68,,,,
1993,05/04/2024 06:45:00,16.30,15.69,,,,
1994,05/04/2024 06:50:00,16.30,39.70,,,,
