#,Date-Time (PDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
504,04/29/2024 00:25:00,14.03,0.00,,,,
505,04/29/2024 00:30:00,13.98,0.00,,,,
506,04/29/2024 00:35:00,13.98,0.00,,,,
507,04/29/2024 00:40:00,14.11,0.00,,,,
508,04/29/2024 00:45:00,14.03,0.00,,,,
509,04/29/2024 00:50:00,13.94,0.00,,,,
510,04/29/2024 00:55:00,13.98,0.00,,,,
511,04/29/2024 01:00:00,13.94,0.00,,,,
512,04/29/2024 01:05:00,13.98,0.00,,,,
513,04/29/2024 01:10:00,14.03,0.00,,,,
514,04/29/2024 01:15:00,13.90,0.00,,,,
515,04/29/2024 01:20:00,13.90,0.00,,,,
516,04/29/2024 01:25:00,13.90,0.00,,,,
517,04/29/2024 01:30:00,13.81,0.00,,,,
518,04/29/2024 01:35:00,13.77,0.00,,,,
519,04/29/2024 01:40:00,13.73,0.00,,,,
520,04/29/2024 01:45:00,13.73,0.00,,,,
521,04/29/2024 01:50:00,13.73,0.00,,,,
522,04/29/2024 01:55:00,13.94,0.00,,,,
523,04/29/2024 02:00:00,13.85,0.00,,,,
524,04/29/2024 02:05:00,13.77,0.00,,,,
525,04/29/2024 02:10:00,13.60,0.00,,,,
526,04/29/2024 02:15:00,13.60,0.00,,,,
527,04/29/2024 02:20:00,13.55,0.00,,,,
528,04/29/2024 02:25:00,13.51,0.00,,,,
529,04/29/2024 02:30:00,13.51,0.00,,,,
530,04/29/2024 02:35:00,13.47,0.00,,,,
531,04/29/2024 02:40:00,13.43,0.00,,,,
532,04/29/2024 02:45:00,13.43,0.00,,,,
533,04/29/2024 02:50:00,13.51,0.00,,,,
534,04/29/2024 02:55:00,13.34,0.00,,,,
535,04/29/2024 03:00:00,13.38,0.00,,,,
536,04/29/2024 03:05:00,13.38,0.00,,,,
537,04/29/2024 03:10:00,13.34,0.00,,,,
538,04/29/2024 03:15:00,13.43,0.00,,,,
539,04/29/2024 03:20:00,13.38,0.00,,,,
540,04/29/2024 03:25:00,13.47,0.00,,,,
541,04/29/2024 03:30:00,13.60,0.00,,,,
542,04/29/2024 03:35:00,13.68,0.00,,,,
543,04/29/2024 03:40:00,13.73,0.00,,,,
544,04/29/2024 03:45:00,13.73,0.00,,,,
545,04/29/2024 03:50:00,13.81,0.00,,,,
546,04/29/2024 03:55:00,13.94,0.00,,,,
547,04/29/2024 04:00:00,13.90,0.00,,,,
548,04/29/2024 04:05:00,13.94,0.00,,,,
549,04/29/2024 04:10:00,13.98,0.00,,,,
550,04/29/2024 04:15:00,14.07,0.00,,,,
551,04/29/2024 04:20:00,14.07,0.00,,,,
552,04/29/2024 04:25:00,14.03,0.00,,,,
553,04/29/2024 04:30:00,14.03,0.00,,,,
554,04/29/2024 04:35:00,14.07,0.00,,,,
555,04/29/2024 04:40:00,14.03,0.00,,,,
556,04/29/2024 04:45:00,14.03,0.00,,,,
557,04/29/2024 04:50:00,13.94,0.00,,,,
558,04/29/2024 04:55:00,13.94,0.00,,,,
559,04/29/2024 05:00:00,13.94,0.22,,,,
560,04/29/2024 05:05:00,13.90,0.00,,,,
561,04/29/2024 05:10:00,13.90,0.00,,,,
562,04/29/2024 05:15:00,13.90,0.00,,,,
563,04/29/2024 05:20:00,13.90,0.00,,,,
564,04/29/2024 05:25:00,13.94,0.00,,,,
565,04/29/2024 05:30:00,13.85,0.22,,,,
566,04/29/2024 05:35:00,13.90,1.35,,,,
567,04/29/2024 05:40:00,13.90,3.60,,,,
568,04/29/2024 05:45:00,13.90,5.62,,,,
569,04/29/2024 05:50:00,13.94,12.18,,,,
570,04/29/2024 05:55:00,13.94,78.76,,,,
571,04/29/2024 06:00:00,13.90,165.60,,,,
572,04/29/2024 06:05:00,13.90,332.32,,,,
573,04/29/2024 06:10:00,13.85,640.00,,,,
574,04/29/2024 06:15:00,13.85,954.24,,,,
575,04/29/2024 06:20:00,13.77,1327.36,,,,
576,04/29/2024 06:25:00,13.90,1769.60,,,,
577,04/29/2024 06:30:00,13.94,2435.84,,,,
578,04/29/2024 06:35:00,13.98,2809.60,,,,
579,04/29/2024 06:40:00,14.07,3517.44,,,,
580,04/29/2024 06:45:00,14.20,4439.04,,,,
581,04/29/2024 06:50:00,14.37,4835.84,,,,
582,04/29/2024 06:55:00,14.37,5227.52,,,,
583,04/29/2024 07:00:00,14.63,6830.08,,,,
584,04/29/2024 07:05:00,14.63,6522.88,,,,
585,04/29/2024 07:10:00,15.01,9843.20,,,,
586,04/29/2024 07:15:00,15.70,13025.28,,,,
587,04/29/2024 07:20:00,16.08,12881.92,,,,
588,04/29/2024 07:25:00,16.34,12600.32,,,,
589,04/29/2024 07:30:00,16.34,11535.36,,,,
590,04/29/2024 07:35:00,16.47,13127.68,,,,
591,04/29/2024 07:40:00,16.73,15662.08,,,,
592,04/29/2024 07:45:00,17.07,17556.48,,,,
593,04/29/2024 07:50:00,17.33,18478.08,,,,
594,04/29/2024 07:55:00,17.59,18339.84,,,,
595,04/29/2024 08:00:00,17.63,16849.92,,,,
596,04/29/2024 08:05:00,17.63,17802.24,,,,
597,04/29/2024 08:10:00,18.70,30238.72,,,,
598,04/29/2024 08:15:00,18.70,20352.00,,,,
599,04/29/2024 08:20:00,19.52,30801.92,,,,
600,04/29/2024 08:25:00,19.86,25958.40,,,,
601,04/29/2024 08:30:00,19.99,28641.28,,,,
602,04/29/2024 08:35:00,21.15,36864.00,,,,
603,04/29/2024 08:40:00,22.61,41021.44,,,,
604,04/29/2024 08:45:00,24.36,45629.44,,,,
605,04/29/2024 08:50:00,26.30,59617.28,,,,
606,04/29/2024 08:55:00,30.28,86220.80,,,,
607,04/29/2024 09:00:00,31.27,66744.32,,,,
608,04/29/2024 09:05:00,30.20,63692.80,,,,
609,04/29/2024 09:10:00,28.83,65044.48,,,,
610,04/29/2024 09:15:00,30.11,52613.12,,,,
611,04/29/2024 09:20:00,30.54,65781.76,,,,
612,04/29/2024 09:25:00,28.91,46039.04,,,,
613,04/29/2024 09:30:00,29.26,66396.16,,,,
614,04/29/2024 09:35:00,30.20,60764.16,,,,
615,04/29/2024 09:40:00,30.59,61849.60,,,,
616,04/29/2024 09:45:00,29.94,64225.28,,,,
617,04/29/2024 09:50:00,30.33,67911.68,,,,
618,04/29/2024 09:55:00,30.37,62033.92,,,,
619,04/29/2024 10:00:00,30.07,66252.80,,,,
620,04/29/2024 10:05:00,30.71,74465.28,,,,
621,04/29/2024 10:10:00,32.00,72437.76,,,,
622,04/29/2024 10:15:00,31.79,71024.64,,,,
623,04/29/2024 10:20:00,34.88,102891.52,,,,
624,04/29/2024 10:25:00,32.73,68956.16,,,,
625,04/29/2024 10:30:00,29.26,70860.80,,,,
626,04/29/2024 10:35:00,28.10,64000.00,,,,
627,04/29/2024 10:40:00,26.08,63979.52,,,,
628,04/29/2024 10:45:00,25.61,69509.12,,,,
629,04/29/2024 10:50:00,25.95,78110.72,,,,
630,04/29/2024 10:55:00,26.04,81141.76,,,,
631,04/29/2024 11:00:00,25.87,72642.56,,,,
632,04/29/2024 11:05:00,24.15,72028.16,,,,
633,04/29/2024 11:10:00,26.17,93675.52,,,,
634,04/29/2024 11:15:00,28.27,98508.80,,,,
635,04/29/2024 11:20:00,28.31,122429.44,,,,
636,04/29/2024 11:25:00,27.32,91340.80,,,,
637,04/29/2024 11:30:00,28.74,117555.20,,,,
638,04/29/2024 11:35:00,26.64,127098.88,,,,
639,04/29/2024 11:40:00,27.28,106987.52,,,,
640,04/29/2024 11:45:00,27.84,113172.48,,,,
641,04/29/2024 11:50:00,25.87,116654.08,,,,
642,04/29/2024 11:55:00,27.45,111820.80,,,,
643,04/29/2024 12:00:00,27.24,108052.48,,,,
644,04/29/2024 12:05:00,25.44,98426.88,,,,
645,04/29/2024 12:10:00,25.27,109117.44,,,,
646,04/29/2024 12:15:00,24.97,98549.76,,,,
647,04/29/2024 12:20:00,24.06,101212.16,,,,
648,04/29/2024 12:25:00,23.68,71106.56,,,,
649,04/29/2024 12:30:00,23.59,105553.92,,,,
650,04/29/2024 12:35:00,22.86,87900.16,,,,
651,04/29/2024 12:40:00,24.19,113213.44,,,,
652,04/29/2024 12:45:00,23.46,107642.88,,,,
653,04/29/2024 12:50:00,24.06,72704.00,,,,
654,04/29/2024 12:55:00,23.76,25722.88,,,,
655,04/29/2024 13:00:00,22.78,86876.16,,,,
656,04/29/2024 13:05:00,22.82,104529.92,,,,
657,04/29/2024 13:10:00,22.13,95109.12,,,,
658,04/29/2024 13:15:00,21.88,53903.36,,,,
659,04/29/2024 13:20:00,22.09,63365.12,,,,
660,04/29/2024 13:25:00,22.13,102932.48,,,,
661,04/29/2024 13:30:00,21.75,31621.12,,,,
662,04/29/2024 13:35:00,21.66,27566.08,,,,
663,04/29/2024 13:40:00,21.40,65843.20,,,,
664,04/29/2024 13:45:00,21.53,80076.80,,,,
665,04/29/2024 13:50:00,22.18,83496.96,,,,
666,04/29/2024 13:55:00,21.79,43724.80,,,,
667,04/29/2024 14:00:00,21.88,63201.28,,,,
668,04/29/2024 14:05:00,21.58,69734.40,,,,
669,04/29/2024 14:10:00,22.09,81592.32,,,,
670,04/29/2024 14:15:00,21.36,85524.48,,,,
671,04/29/2024 14:20:00,22.09,40540.16,,,,
672,04/29/2024 14:25:00,22.18,61870.08,,,,
673,04/29/2024 14:30:00,21.83,88145.92,,,,
674,04/29/2024 14:35:00,22.13,75345.92,,,,
675,04/29/2024 14:40:00,21.83,131522.56,,,,
676,04/29/2024 14:45:00,21.70,83435.52,,,,
677,04/29/2024 14:50:00,21.62,102932.48,,,,
678,04/29/2024 14:55:00,21.15,40704.00,,,,
679,04/29/2024 15:00:00,21.66,89497.60,,,,
680,04/29/2024 15:05:00,21.23,66129.92,,,,
681,04/29/2024 15:10:00,20.98,64163.84,,,,
682,04/29/2024 15:15:00,21.32,52797.44,,,,
683,04/29/2024 15:20:00,21.23,35870.72,,,,
684,04/29/2024 15:25:00,20.85,50974.72,,,,
685,04/29/2024 15:30:00,20.37,39014.40,,,,
686,04/29/2024 15:35:00,20.59,28508.16,,,,
687,04/29/2024 15:40:00,20.29,56279.04,,,,
688,04/29/2024 15:45:00,20.63,68956.16,,,,
689,04/29/2024 15:50:00,20.37,37877.76,,,,
690,04/29/2024 15:55:00,20.46,27627.52,,,,
691,04/29/2024 16:00:00,20.55,75919.36,,,,
692,04/29/2024 16:05:00,20.07,50544.64,,,,
693,04/29/2024 16:10:00,19.90,54312.96,,,,
694,04/29/2024 16:15:00,19.90,66682.88,,,,
695,04/29/2024 16:20:00,19.60,45527.04,,,,
696,04/29/2024 16:25:00,19.56,33740.80,,,,
697,04/29/2024 16:30:00,19.47,30515.20,,,,
698,04/29/2024 16:35:00,19.47,33986.56,,,,
699,04/29/2024 16:40:00,19.39,17049.60,,,,
700,04/29/2024 16:45:00,19.05,25333.76,,,,
701,04/29/2024 16:50:00,19.05,30146.56,,,,
702,04/29/2024 16:55:00,18.96,16465.92,,,,
703,04/29/2024 17:00:00,19.09,29419.52,,,,
704,04/29/2024 17:05:00,18.66,29583.36,,,,
705,04/29/2024 17:10:00,18.70,22108.16,,,,
706,04/29/2024 17:15:00,18.49,23203.84,,,,
707,04/29/2024 17:20:00,18.44,24678.40,,,,
708,04/29/2024 17:25:00,18.19,37713.92,,,,
709,04/29/2024 17:30:00,18.32,23050.24,,,,
710,04/29/2024 17:35:00,18.14,21821.44,,,,
711,04/29/2024 17:40:00,18.02,23244.80,,,,
712,04/29/2024 17:45:00,17.93,26265.60,,,,
713,04/29/2024 17:50:00,17.72,24053.76,,,,
714,04/29/2024 17:55:00,17.59,17500.16,,,,
715,04/29/2024 18:00:00,17.54,31498.24,,,,
716,04/29/2024 18:05:00,17.50,13557.76,,,,
717,04/29/2024 18:10:00,17.54,15252.48,,,,
718,04/29/2024 18:15:00,17.11,4299.52,,,,
719,04/29/2024 18:20:00,17.07,3870.72,,,,
720,04/29/2024 18:25:00,17.07,5242.88,,,,
721,04/29/2024 18:30:00,16.99,3315.20,,,,
722,04/29/2024 18:35:00,16.86,2437.76,,,,
723,04/29/2024 18:40:00,16.81,3866.88,,,,
724,04/29/2024 18:45:00,16.81,3429.12,,,,
725,04/29/2024 18:50:00,16.77,1862.40,,,,
726,04/29/2024 18:55:00,16.69,2190.72,,,,
727,04/29/2024 19:00:00,16.64,2781.44,,,,
728,04/29/2024 19:05:00,16.60,2419.20,,,,
729,04/29/2024 19:10:00,16.60,2126.08,,,,
730,04/29/2024 19:15:00,16.56,592.32,,,,
731,04/29/2024 19:20:00,16.51,1290.88,,,,
732,04/29/2024 19:25:00,16.51,786.24,,,,
733,04/29/2024 19:30:00,16.47,447.84,,,,
734,04/29/2024 19:35:00,16.39,307.60,,,,
735,04/29/2024 19:40:00,16.30,212.64,,,,
736,04/29/2024 19:45:00,16.30,54.18,,,,
737,04/29/2024 19:50:00,16.26,14.65,,,,
738,04/29/2024 19:55:00,16.21,8.77,,,,
739,04/29/2024 20:00:00,16.17,1.35,,,,
740,04/29/2024 20:05:00,16.13,0.67,,,,
741,04/29/2024 20:10:00,16.13,0.22,,,,
742,04/29/2024 20:15:00,16.04,0.00,,,,
743,04/29/2024 20:20:00,16.04,0.00,,,,
744,04/29/2024 20:25:00,16.00,0.00,,,,
745,04/29/2024 20:30:00,16.00,0.00,,,,
746,04/29/2024 20:35:00,16.00,0.00,,,,
747,04/29/2024 20:40:00,15.91,0.00,,,,
748,04/29/2024 20:45:00,15.91,0.00,,,,
749,04/29/2024 20:50:00,15.87,0.00,,,,
750,04/29/2024 20:55:00,15.83,0.00,,,,
751,04/29/2024 21:00:00,15.83,0.00,,,,
752,04/29/2024 21:05:00,15.78,0.00,,,,
753,04/29/2024 21:10:00,15.74,0.00,,,,
754,04/29/2024 21:15:00,15.70,0.00,,,,
755,04/29/2024 21:20:00,15.70,0.00,,,,
756,04/29/2024 21:25:00,15.70,0.00,,,,
757,04/29/2024 21:30:00,15.70,0.00,,,,
758,04/29/2024 21:35:00,15.70,0.00,,,,
759,04/29/2024 21:40:00,15.61,0.00,,,,
760,04/29/2024 21:45:00,15.66,0.00,,,,
761,04/29/2024 21:50:00,15.61,0.00,,,,
762,04/29/2024 21:55:00,15.61,0.00,,,,
763,04/29/2024 22:00:00,15.57,0.00,,,,
764,04/29/2024 22:05:00,15.53,0.00,,,,
765,04/29/2024 22:10:00,15.53,0.00,,,,
766,04/29/2024 22:15:00,15.57,0.00,,,,
767,04/29/2024 22:20:00,15.53,0.00,,,,
768,04/29/2024 22:25:00,15.48,0.00,,,,
769,04/29/2024 22:30:00,15.44,0.00,,,,
770,04/29/2024 22:35:00,15.44,0.00,,,,
771,04/29/2024 22:40:00,15.40,0.00,,,,
772,04/29/2024 22:45:00,15.44,0.00,,,,
773,04/29/2024 22:50:00,15.36,0.00,,,,
774,04/29/2024 22:55:00,15.36,0.00,,,,
775,04/29/2024 23:00:00,15.36,0.00,,,,
776,04/29/2024 23:05:00,15.31,0.00,,,,
777,04/29/2024 23:10:00,15.27,0.00,,,,
778,04/29/2024 23:15:00,15.18,0.00,,,,
779,04/29/2024 23:20:00,15.18,0.00,,,,
780,04/29/2024 23:25:00,15.10,0.00,,,,
781,04/29/2024 23:30:00,15.10,0.00,,,,
782,04/29/2024 23:35:00,15.10,0.00,,,,
783,04/29/2024 23:40:00,15.10,0.00,,,,
784,04/29/2024 23:45:00,15.10,0.00,,,,
785,04/29/2024 23:50:00,15.06,0.00,,,,
786,04/29/2024 23:55:00,15.01,0.00,,,,
787,04/30/2024 00:00:00,14.93,0.00,,,,
788,04/30/2024 00:05:00,14.97,0.00,,,,
789,04/30/2024 00:10:00,14.93,0.00,,,,
790,04/30/2024 00:15:00,15.01,0.00,,,,
791,04/30/2024 00:20:00,14.93,0.00,,,,
792,04/30/2024 00:25:00,14.97,0.00,,,,
793,04/30/2024 00:30:00,14.88,0.00,,,,
794,04/30/2024 00:35:00,14.84,0.00,,,,
795,04/30/2024 00:40:00,14.84,0.00,,,,
796,04/30/2024 00:45:00,14.84,0.00,,,,
797,04/30/2024 00:50:00,14.80,0.00,,,,
798,04/30/2024 00:55:00,14.88,0.00,,,,
799,04/30/2024 01:00:00,14.88,0.00,,,,
800,04/30/2024 01:05:00,14.88,0.00,,,,
801,04/30/2024 01:10:00,14.80,0.00,,,,
802,04/30/2024 01:15:00,14.88,0.00,,,,
803,04/30/2024 01:20:00,14.84,0.00,,,,
804,04/30/2024 01:25:00,14.75,0.00,,,,
805,04/30/2024 01:30:00,14.75,0.00,,,,
806,04/30/2024 01:35:00,14.75,0.00,,,,
807,04/30/2024 01:40:00,14.71,0.00,,,,
808,04/30/2024 01:45:00,14.75,0.00,,,,
809,04/30/2024 01:50:00,14.67,0.00,,,,
810,04/30/2024 01:55:00,14.63,0.00,,,,
811,04/30/2024 02:00:00,14.63,0.00,,,,
812,04/30/2024 02:05:00,14.71,0.00,,,,
813,04/30/2024 02:10:00,14.67,0.00,,,,
814,04/30/2024 02:15:00,14.63,0.00,,,,
815,04/30/2024 02:20:00,14.63,0.00,,,,
816,04/30/2024 02:25:00,14.75,0.00,,,,
817,04/30/2024 02:30:00,14.67,0.00,,,,
818,04/30/2024 02:35:00,14.67,0.00,,,,
819,04/30/2024 02:40:00,14.67,0.00,,,,
820,04/30/2024 02:45:00,14.71,0.00,,,,
821,04/30/2024 02:50:00,14.71,0.00,,,,
822,04/30/2024 02:55:00,14.63,0.00,,,,
823,04/30/2024 03:00:00,14.63,0.00,,,,
824,04/30/2024 03:05:00,14.67,0.00,,,,
825,04/30/2024 03:10:00,14.67,0.00,,,,
826,04/30/2024 03:15:00,14.63,0.00,,,,
827,04/30/2024 03:20:00,14.63,0.00,,,,
828,04/30/2024 03:25:00,14.67,0.00,,,,
829,04/30/2024 03:30:00,14.67,0.00,,,,
830,04/30/2024 03:35:00,14.67,0.00,,,,
831,04/30/2024 03:40:00,14.67,0.00,,,,
832,04/30/2024 03:45:00,14.63,0.00,,,,
833,04/30/2024 03:50:00,14.63,0.00,,,,
834,04/30/2024 03:55:00,14.58,0.00,,,,
835,04/30/2024 04:00:00,14.58,0.00,,,,
836,04/30/2024 04:05:00,14.58,0.00,,,,
837,04/30/2024 04:10:00,14.54,0.00,,,,
838,04/30/2024 04:15:00,14.54,0.00,,,,
839,04/30/2024 04:20:00,14.50,0.00,,,,
840,04/30/2024 04:25:00,14.54,0.00,,,,
841,04/30/2024 04:30:00,14.54,0.00,,,,
842,04/30/2024 04:35:00,14.54,0.00,,,,
843,04/30/2024 04:40:00,14.54,0.00,,,,
844,04/30/2024 04:45:00,14.50,0.00,,,,
845,04/30/2024 04:50:00,14.41,0.00,,,,
846,04/30/2024 04:55:00,14.50,0.00,,,,
847,04/30/2024 05:00:00,14.41,0.00,,,,
848,04/30/2024 05:05:00,14.41,0.00,,,,
849,04/30/2024 05:10:00,14.37,0.00,,,,
850,04/30/2024 05:15:00,14.41,0.00,,,,
851,04/30/2024 05:20:00,14.41,0.00,,,,
852,04/30/2024 05:25:00,14.37,0.00,,,,
853,04/30/2024 05:30:00,14.37,0.45,,,,
854,04/30/2024 05:35:00,14.37,1.35,,,,
855,04/30/2024 05:40:00,14.37,3.15,,,,
856,04/30/2024 05:45:00,14.33,7.20,,,,
857,04/30/2024 05:50:00,14.37,30.72,,,,
858,04/30/2024 05:55:00,14.37,93.16,,,,
859,04/30/2024 06:00:00,14.37,91.36,,,,
860,04/30/2024 06:05:00,14.37,198.24,,,,
861,04/30/2024 06:10:00,14.33,306.72,,,,
862,04/30/2024 06:15:00,14.33,97.56,,,,
863,04/30/2024 06:20:00,14.33,997.44,,,,
864,04/30/2024 06:25:00,14.37,513.12,,,,
865,04/30/2024 06:30:00,14.41,910.08,,,,
866,04/30/2024 06:35:00,14.45,3292.16,,,,
867,04/30/2024 06:40:00,14.50,3680.00,,,,
868,04/30/2024 06:45:00,14.58,3813.12,,,,
869,04/30/2024 06:50:00,14.58,4176.64,,,,
870,04/30/2024 06:55:00,14.75,2419.20,,,,
871,04/30/2024 07:00:00,14.93,8496.64,,,,
872,04/30/2024 07:05:00,14.93,9044.48,,,,
873,04/30/2024 07:10:00,15.31,12226.56,,,,
874,04/30/2024 07:15:00,15.66,2560.00,,,,
875,04/30/2024 07:20:00,16.43,21831.68,,,,
876,04/30/2024 07:25:00,16.17,17223.68,,,,
877,04/30/2024 07:30:00,16.56,20377.60,,,,
878,04/30/2024 07:35:00,17.50,18821.12,,,,
879,04/30/2024 07:40:00,16.94,22886.40,,,,
880,04/30/2024 07:45:00,16.56,21084.16,,,,
881,04/30/2024 07:50:00,17.20,24023.04,,,,
882,04/30/2024 07:55:00,17.24,23214.08,,,,
883,04/30/2024 08:00:00,17.24,21872.64,,,,
884,04/30/2024 08:05:00,17.59,26521.60,,,,
885,04/30/2024 08:10:00,18.40,28200.96,,,,
886,04/30/2024 08:15:00,18.92,32102.40,,,,
887,04/30/2024 08:20:00,21.28,40263.68,,,,
888,04/30/2024 08:25:00,21.92,42352.64,,,,
889,04/30/2024 08:30:00,24.24,59514.88,,,,
890,04/30/2024 08:35:00,22.95,38103.04,,,,
891,04/30/2024 08:40:00,23.12,44359.68,,,,
892,04/30/2024 08:45:00,23.21,51609.60,,,,
893,04/30/2024 08:50:00,25.14,58204.16,,,,
894,04/30/2024 08:55:00,26.08,101580.80,,,,
895,04/30/2024 09:00:00,27.58,58859.52,,,,
896,04/30/2024 09:05:00,26.77,48087.04,,,,
897,04/30/2024 09:10:00,28.35,48640.00,,,,
898,04/30/2024 09:15:00,28.01,59904.00,,,,
899,04/30/2024 09:20:00,28.65,62566.40,,,,
900,04/30/2024 09:25:00,28.35,50524.16,,,,
901,04/30/2024 09:30:00,29.26,49704.96,,,,
902,04/30/2024 09:35:00,30.20,70389.76,,,,
903,04/30/2024 09:40:00,29.68,57651.20,,,,
904,04/30/2024 09:45:00,32.22,70942.72,,,,
905,04/30/2024 09:50:00,32.77,70963.20,,,,
906,04/30/2024 09:55:00,31.57,57958.40,,,,
907,04/30/2024 10:00:00,31.92,58347.52,,,,
908,04/30/2024 10:05:00,35.65,109404.16,,,,
909,04/30/2024 10:10:00,36.16,76062.72,,,,
910,04/30/2024 10:15:00,34.45,67665.92,,,,
911,04/30/2024 10:20:00,34.79,97280.00,,,,
912,04/30/2024 10:25:00,40.07,109936.64,,,,
913,04/30/2024 10:30:00,41.61,104488.96,,,,
914,04/30/2024 10:35:00,41.57,94453.76,,,,
915,04/30/2024 10:40:00,39.68,76472.32,,,,
916,04/30/2024 10:45:00,40.92,112721.92,,,,
917,04/30/2024 10:50:00,40.84,122798.08,,,,
918,04/30/2024 10:55:00,39.08,81510.40,,,,
919,04/30/2024 11:00:00,39.55,102400.00,,,,
920,04/30/2024 11:05:00,40.11,88145.92,,,,
921,04/30/2024 11:10:00,40.97,102686.72,,,,
922,04/30/2024 11:15:00,40.80,103587.84,,,,
923,04/30/2024 11:20:00,38.22,101130.24,,,,
924,04/30/2024 11:25:00,35.22,102850.56,,,,
925,04/30/2024 11:30:00,35.69,103997.44,,,,
926,04/30/2024 11:35:00,32.17,105676.80,,,,
927,04/30/2024 11:40:00,32.13,105226.24,,,,
928,04/30/2024 11:45:00,32.04,105349.12,,,,
929,04/30/2024 11:50:00,32.39,106127.36,,,,
930,04/30/2024 11:55:00,32.04,107151.36,,,,
931,04/30/2024 12:00:00,31.19,107847.68,,,,
932,04/30/2024 12:05:00,30.46,107642.88,,,,
933,04/30/2024 12:10:00,30.93,108257.28,,,,
934,04/30/2024 12:15:00,29.13,108257.28,,,,
935,04/30/2024 12:20:00,29.17,110673.92,,,,
936,04/30/2024 12:25:00,28.31,108257.28,,,,
937,04/30/2024 12:30:00,28.05,107642.88,,,,
938,04/30/2024 12:35:00,27.20,56217.60,,,,
939,04/30/2024 12:40:00,27.32,109568.00,,,,
940,04/30/2024 12:45:00,28.01,110264.32,,,,
941,04/30/2024 12:50:00,26.77,75837.44,,,,
942,04/30/2024 12:55:00,26.21,72642.56,,,,
943,04/30/2024 13:00:00,26.12,105021.44,,,,
944,04/30/2024 13:05:00,25.61,109608.96,,,,
945,04/30/2024 13:10:00,25.27,109076.48,,,,
946,04/30/2024 13:15:00,25.65,54272.00,,,,
947,04/30/2024 13:20:00,24.88,9187.84,,,,
948,04/30/2024 13:25:00,25.31,108584.96,,,,
949,04/30/2024 13:30:00,25.27,110387.20,,,,
950,04/30/2024 13:35:00,25.05,107520.00,,,,
951,04/30/2024 13:40:00,25.31,36136.96,,,,
952,04/30/2024 13:45:00,24.92,107397.12,,,,
953,04/30/2024 13:50:00,24.24,74219.52,,,,
954,04/30/2024 13:55:00,24.28,105431.04,,,,
955,04/30/2024 14:00:00,24.19,61747.20,,,,
956,04/30/2024 14:05:00,24.02,51548.16,,,,
957,04/30/2024 14:10:00,23.42,51302.40,,,,
958,04/30/2024 14:15:00,22.91,96092.16,,,,
959,04/30/2024 14:20:00,22.61,102440.96,,,,
960,04/30/2024 14:25:00,22.91,25436.16,,,,
961,04/30/2024 14:30:00,23.16,103546.88,,,,
962,04/30/2024 14:35:00,22.91,60293.12,,,,
963,04/30/2024 14:40:00,22.69,89333.76,,,,
964,04/30/2024 14:45:00,22.86,36771.84,,,,
965,04/30/2024 14:50:00,22.56,42557.44,,,,
966,04/30/2024 14:55:00,22.65,76800.00,,,,
967,04/30/2024 15:00:00,22.56,48435.20,,,,
968,04/30/2024 15:05:00,22.05,48476.16,,,,
969,04/30/2024 15:10:00,22.13,32501.76,,,,
970,04/30/2024 15:15:00,21.92,63836.16,,,,
971,04/30/2024 15:20:00,21.49,60395.52,,,,
972,04/30/2024 15:25:00,21.32,46202.88,,,,
973,04/30/2024 15:30:00,21.36,68587.52,,,,
974,04/30/2024 15:35:00,20.93,82042.88,,,,
975,04/30/2024 15:40:00,21.02,30054.40,,,,
976,04/30/2024 15:45:00,20.98,32317.44,,,,
977,04/30/2024 15:50:00,20.76,57712.64,,,,
978,04/30/2024 15:55:00,20.63,37345.28,,,,
979,04/30/2024 16:00:00,20.42,59310.08,,,,
980,04/30/2024 16:05:00,20.20,34273.28,,,,
981,04/30/2024 16:10:00,20.20,64286.72,,,,
982,04/30/2024 16:15:00,20.16,60825.60,,,,
983,04/30/2024 16:20:00,20.12,41676.80,,,,
984,04/30/2024 16:25:00,19.99,64348.16,,,,
985,04/30/2024 16:30:00,19.69,75571.20,,,,
986,04/30/2024 16:35:00,19.77,46571.52,,,,
987,04/30/2024 16:40:00,19.47,32348.16,,,,
988,04/30/2024 16:45:00,19.35,41912.32,,,,
989,04/30/2024 16:50:00,19.35,18923.52,,,,
990,04/30/2024 16:55:00,19.39,52183.04,,,,
991,04/30/2024 17:00:00,19.09,26798.08,,,,
992,04/30/2024 17:05:00,18.96,37355.52,,,,
993,04/30/2024 17:10:00,18.79,27299.84,,,,
994,04/30/2024 17:15:00,18.53,17664.00,,,,
995,04/30/2024 17:20:00,18.44,24565.76,,,,
996,04/30/2024 17:25:00,18.40,26992.64,,,,
997,04/30/2024 17:30:00,18.44,10496.00,,,,
998,04/30/2024 17:35:00,18.36,22558.72,,,,
999,04/30/2024 17:40:00,18.32,25886.72,,,,
1000,04/30/2024 17:45:00,18.27,21821.44,,,,
1001,04/30/2024 17:50:00,18.06,18201.60,,,,
1002,04/30/2024 17:55:00,17.93,10470.40,,,,
1003,04/30/2024 18:00:00,17.97,14141.44,,,,
1004,04/30/2024 18:05:00,17.80,12262.40,,,,
1005,04/30/2024 18:10:00,17.67,5404.16,,,,
1006,04/30/2024 18:15:00,17.50,4186.88,,,,
1007,04/30/2024 18:20:00,17.37,4881.92,,,,
1008,04/30/2024 18:25:00,17.37,4371.20,,,,
