#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
4720,08/04/2023 15:30:00,19.99,66.66,,,,
4721,08/04/2023 15:35:00,20.07,167.92,,,,
4722,08/04/2023 15:40:00,20.07,289.28,,,,
4723,08/04/2023 15:45:00,20.12,168.80,,,,
4724,08/04/2023 15:50:00,20.16,143.64,,,,
4725,08/04/2023 15:55:00,20.20,1640.32,,,,
4726,08/04/2023 16:00:00,20.29,532.96,,,,
4727,08/04/2023 16:05:00,20.37,476.96,,,,
4728,08/04/2023 16:10:00,20.37,666.24,,,,
4729,08/04/2023 16:15:00,20.46,1079.68,,,,
4730,08/04/2023 16:20:00,20.46,610.72,,,,
4731,08/04/2023 16:25:00,20.46,243.20,,,,
4732,08/04/2023 16:30:00,20.59,2087.04,,,,
4733,08/04/2023 16:35:00,20.59,259.60,,,,
4734,08/04/2023 16:40:00,20.63,555.04,,,,
4735,08/04/2023 16:45:00,20.63,1622.40,,,,
4736,08/04/2023 16:50:00,20.72,1237.12,,,,
4737,08/04/2023 16:55:00,20.68,309.04,,,,
4738,08/04/2023 17:00:00,20.68,1358.72,,,,
4739,08/04/2023 17:05:00,20.68,412.00,,,,
4740,08/04/2023 17:10:00,20.68,181.04,,,,
4741,08/04/2023 17:15:00,20.68,627.52,,,,
4742,08/04/2023 17:20:00,20.68,909.12,,,,
4743,08/04/2023 17:25:00,20.72,695.04,,,,
4744,08/04/2023 17:30:00,20.76,54.20,,,,
4745,08/04/2023 17:35:00,20.76,400.00,,,,
4746,08/04/2023 17:40:00,20.76,98.04,,,,
4747,08/04/2023 17:45:00,20.76,315.28,,,,
4748,08/04/2023 17:50:00,20.76,106.44,,,,
4749,08/04/2023 17:55:00,20.72,660.48,,,,
4750,08/04/2023 18:00:00,20.68,58.70,,,,
4751,08/04/2023 18:05:00,20.63,323.44,,,,
4752,08/04/2023 18:10:00,20.63,41.50,,,,
4753,08/04/2023 18:15:00,20.63,51.40,,,,
4754,08/04/2023 18:20:00,20.59,73.50,,,,
4755,08/04/2023 18:25:00,20.55,369.28,,,,
4756,08/04/2023 18:30:00,20.55,42.80,,,,
4757,08/04/2023 18:35:00,20.50,133.12,,,,
4758,08/04/2023 18:40:00,20.46,9.51,,,,
4759,08/04/2023 18:45:00,20.46,48.44,,,,
4760,08/04/2023 18:50:00,20.46,60.86,,,,
4761,08/04/2023 18:55:00,20.46,24.19,,,,
4762,08/04/2023 19:00:00,20.42,132.24,,,,
4763,08/04/2023 19:05:00,20.37,72.16,,,,
4764,08/04/2023 19:10:00,20.37,147.84,,,,
4765,08/04/2023 19:15:00,20.37,192.88,,,,
4766,08/04/2023 19:20:00,20.33,95.92,,,,
4767,08/04/2023 19:25:00,20.33,101.08,,,,
4768,08/04/2023 19:30:00,20.33,56.50,,,,
4769,08/04/2023 19:35:00,20.33,54.78,,,,
4770,08/04/2023 19:40:00,20.29,10.35,,,,
4771,08/04/2023 19:45:00,20.25,50.48,,,,
4772,08/04/2023 19:50:00,20.25,17.93,,,,
4773,08/04/2023 19:55:00,20.29,3.87,,,,
4774,08/04/2023 20:00:00,20.29,0.86,,,,
4775,08/04/2023 20:05:00,20.29,0.86,,,,
4776,08/04/2023 20:10:00,20.25,0.00,,,,
4777,08/04/2023 20:15:00,20.29,0.00,,,,
4778,08/04/2023 20:20:00,20.29,0.00,,,,
4779,08/04/2023 20:25:00,20.33,0.00,,,,
4780,08/04/2023 20:30:00,20.33,0.00,,,,
4781,08/04/2023 20:35:00,20.33,0.00,,,,
4782,08/04/2023 20:40:00,20.29,0.00,,,,
4783,08/04/2023 20:45:00,20.29,0.00,,,,
4784,08/04/2023 20:50:00,20.29,0.00,,,,
4785,08/04/2023 20:55:00,20.29,0.00,,,,
4786,08/04/2023 21:00:00,20.29,0.00,,,,
4787,08/04/2023 21:05:00,20.29,0.00,,,,
4788,08/04/2023 21:10:00,20.25,0.00,,,,
4789,08/04/2023 21:15:00,20.25,0.00,,,,
4790,08/04/2023 21:20:00,20.25,0.00,,,,
4791,08/04/2023 21:25:00,20.25,0.00,,,,
4792,08/04/2023 21:30:00,20.25,0.00,,,,
4793,08/04/2023 21:35:00,20.25,0.00,,,,
4794,08/04/2023 21:40:00,20.20,0.00,,,,
4795,08/04/2023 21:45:00,20.16,0.00,,,,
4796,08/04/2023 21:50:00,20.16,0.00,,,,
4797,08/04/2023 21:55:00,20.20,0.00,,,,
4798,08/04/2023 22:00:00,20.07,0.00,,,,
4799,08/04/2023 22:05:00,20.03,0.00,,,,
4800,08/04/2023 22:10:00,20.03,0.00,,,,
4801,08/04/2023 22:15:00,19.99,0.00,,,,
4802,08/04/2023 22:20:00,19.95,0.00,,,,
4803,08/04/2023 22:25:00,19.90,0.00,,,,
4804,08/04/2023 22:30:00,19.90,0.00,,,,
4805,08/04/2023 22:35:00,19.82,0.00,,,,
4806,08/04/2023 22:40:00,19.86,0.00,,,,
4807,08/04/2023 22:45:00,19.86,0.00,,,,
4808,08/04/2023 22:50:00,19.82,0.00,,,,
4809,08/04/2023 22:55:00,19.86,0.00,,,,
4810,08/04/2023 23:00:00,19.77,0.00,,,,
4811,08/04/2023 23:05:00,19.82,0.00,,,,
4812,08/04/2023 23:10:00,19.73,0.00,,,,
4813,08/04/2023 23:15:00,19.77,0.00,,,,
4814,08/04/2023 23:20:00,19.73,0.00,,,,
4815,08/04/2023 23:25:00,19.65,0.00,,,,
4816,08/04/2023 23:30:00,19.69,0.00,,,,
4817,08/04/2023 23:35:00,19.60,0.00,,,,
4818,08/04/2023 23:40:00,19.60,0.00,,,,
4819,08/04/2023 23:45:00,19.56,0.00,,,,
4820,08/04/2023 23:50:00,19.56,0.00,,,,
4821,08/04/2023 23:55:00,19.52,0.00,,,,
4822,08/05/2023 00:00:00,19.56,0.00,,,,
4823,08/05/2023 00:05:00,19.47,0.00,,,,
4824,08/05/2023 00:10:00,19.52,0.00,,,,
4825,08/05/2023 00:15:00,19.47,0.00,,,,
4826,08/05/2023 00:20:00,19.43,0.00,,,,
4827,08/05/2023 00:25:00,19.39,0.00,,,,
4828,08/05/2023 00:30:00,19.35,0.00,,,,
4829,08/05/2023 00:35:00,19.35,0.00,,,,
4830,08/05/2023 00:40:00,19.35,0.00,,,,
4831,08/05/2023 00:45:00,19.30,0.00,,,,
4832,08/05/2023 00:50:00,19.30,0.00,,,,
4833,08/05/2023 00:55:00,19.30,0.00,,,,
4834,08/05/2023 01:00:00,19.26,0.00,,,,
4835,08/05/2023 01:05:00,19.26,0.00,,,,
4836,08/05/2023 01:10:00,19.26,0.00,,,,
4837,08/05/2023 01:15:00,19.22,0.00,,,,
4838,08/05/2023 01:20:00,19.22,0.00,,,,
4839,08/05/2023 01:25:00,19.17,0.00,,,,
4840,08/05/2023 01:30:00,19.05,0.00,,,,
4841,08/05/2023 01:35:00,18.92,0.00,,,,
4842,08/05/2023 01:40:00,18.87,0.00,,,,
4843,08/05/2023 01:45:00,18.83,0.00,,,,
4844,08/05/2023 01:50:00,18.79,0.00,,,,
4845,08/05/2023 01:55:00,18.79,0.00,,,,
4846,08/05/2023 02:00:00,18.79,0.00,,,,
4847,08/05/2023 02:05:00,18.74,0.00,,,,
4848,08/05/2023 02:10:00,18.66,0.00,,,,
4849,08/05/2023 02:15:00,18.62,0.00,,,,
4850,08/05/2023 02:20:00,18.53,0.00,,,,
4851,08/05/2023 02:25:00,18.57,0.00,,,,
4852,08/05/2023 02:30:00,18.53,0.00,,,,
4853,08/05/2023 02:35:00,18.44,0.00,,,,
4854,08/05/2023 02:40:00,18.40,0.00,,,,
4855,08/05/2023 02:45:00,18.32,0.00,,,,
4856,08/05/2023 02:50:00,18.27,0.00,,,,
4857,08/05/2023 02:55:00,18.27,0.00,,,,
4858,08/05/2023 03:00:00,18.27,0.00,,,,
4859,08/05/2023 03:05:00,18.19,0.00,,,,
4860,08/05/2023 03:10:00,18.14,0.00,,,,
4861,08/05/2023 03:15:00,18.10,0.00,,,,
4862,08/05/2023 03:20:00,18.06,0.00,,,,
4863,08/05/2023 03:25:00,18.02,0.00,,,,
4864,08/05/2023 03:30:00,18.02,0.00,,,,
4865,08/05/2023 03:35:00,18.02,0.00,,,,
4866,08/05/2023 03:40:00,18.02,0.00,,,,
4867,08/05/2023 03:45:00,17.97,0.00,,,,
4868,08/05/2023 03:50:00,18.02,0.00,,,,
4869,08/05/2023 03:55:00,17.97,0.00,,,,
4870,08/05/2023 04:00:00,17.89,0.00,,,,
4871,08/05/2023 04:05:00,17.93,0.00,,,,
4872,08/05/2023 04:10:00,17.89,0.00,,,,
4873,08/05/2023 04:15:00,17.89,0.00,,,,
4874,08/05/2023 04:20:00,17.89,0.00,,,,
4875,08/05/2023 04:25:00,17.80,0.00,,,,
4876,08/05/2023 04:30:00,17.84,0.00,,,,
4877,08/05/2023 04:35:00,17.80,0.00,,,,
4878,08/05/2023 04:40:00,17.80,0.00,,,,
4879,08/05/2023 04:45:00,17.80,0.00,,,,
4880,08/05/2023 04:50:00,17.76,0.00,,,,
4881,08/05/2023 04:55:00,17.72,0.00,,,,
4882,08/05/2023 05:00:00,17.76,0.00,,,,
4883,08/05/2023 05:05:00,17.72,0.00,,,,
4884,08/05/2023 05:10:00,17.76,0.00,,,,
4885,08/05/2023 05:15:00,17.72,0.00,,,,
4886,08/05/2023 05:18:47,,,,Logged,,
4887,08/05/2023 05:18:48,,,,,Logged,
4888,08/05/2023 05:20:00,17.76,0.00,,,,
4889,08/05/2023 05:25:00,17.72,0.21,,,,
4890,08/05/2023 05:27:18,,,,Logged,,
4891,08/05/2023 05:27:19,,,,,Logged,
4892,08/05/2023 05:27:30,,,,Logged,Logged,
4893,08/05/2023 05:30:00,17.76,0.00,,,,
4894,08/05/2023 05:34:12,,,,Logged,Logged,
4895,08/05/2023 05:35:00,17.84,107.20,,,,
4896,08/05/2023 05:35:09,,,Logged,,,
4897,08/05/2023 05:40:00,17.84,0.43,,,,
4898,08/05/2023 05:45:00,17.84,1.93,,,,
4899,08/05/2023 05:50:00,17.84,6.04,,,,
4900,08/05/2023 05:55:00,17.84,14.51,,,,
4901,08/05/2023 06:00:00,17.80,27.74,,,,
4902,08/05/2023 06:05:00,17.80,58.86,,,,
4903,08/05/2023 06:10:00,17.67,96.12,,,,
4904,08/05/2023 06:15:00,17.72,135.04,,,,
4905,08/05/2023 06:20:00,17.67,209.44,,,,
4906,08/05/2023 06:25:00,17.67,298.08,,,,
4907,08/05/2023 06:30:00,17.72,424.48,,,,
4908,08/05/2023 06:35:00,17.80,583.68,,,,
4909,08/05/2023 06:40:00,17.97,636.64,,,,
4910,08/05/2023 06:45:00,18.10,798.08,,,,
4911,08/05/2023 06:50:00,18.23,764.80,,,,
4912,08/05/2023 06:55:00,18.40,873.92,,,,
4913,08/05/2023 07:00:00,18.49,1116.48,,,,
4914,08/05/2023 07:05:00,18.57,1113.92,,,,
4915,08/05/2023 07:10:00,18.70,1136.32,,,,
4916,08/05/2023 07:15:00,18.92,1500.16,,,,
4917,08/05/2023 07:20:00,19.17,1850.88,,,,
4918,08/05/2023 07:25:00,19.17,1902.72,,,,
4919,08/05/2023 07:30:00,19.05,1840.64,,,,
4920,08/05/2023 07:35:00,18.83,1935.36,,,,
4921,08/05/2023 07:40:00,18.70,2080.00,,,,
4922,08/05/2023 07:45:00,18.49,2427.52,,,,
4923,08/05/2023 07:50:00,18.36,2835.20,,,,
4924,08/05/2023 07:55:00,18.32,2919.68,,,,
4925,08/05/2023 08:00:00,18.32,3072.00,,,,
4926,08/05/2023 08:05:00,18.32,3134.72,,,,
4927,08/05/2023 08:10:00,18.27,2766.08,,,,
4928,08/05/2023 08:15:00,18.27,2200.32,,,,
4929,08/05/2023 08:20:00,18.32,3788.80,,,,
4930,08/05/2023 08:25:00,18.27,3237.12,,,,
4931,08/05/2023 08:30:00,18.23,2778.88,,,,
4932,08/05/2023 08:35:00,18.19,2515.20,,,,
4933,08/05/2023 08:40:00,18.10,2257.28,,,,
4934,08/05/2023 08:45:00,18.02,209.04,,,,
4935,08/05/2023 08:50:00,18.02,2455.04,,,,
4936,08/05/2023 08:55:00,18.02,2434.56,,,,
4937,08/05/2023 09:00:00,18.02,757.44,,,,
4938,08/05/2023 09:05:00,18.10,123.96,,,,
4939,08/05/2023 09:10:00,18.10,334.40,,,,
4940,08/05/2023 09:15:00,18.19,2427.52,,,,
4941,08/05/2023 09:20:00,18.14,1472.64,,,,
4942,08/05/2023 09:25:00,18.06,516.16,,,,
4943,08/05/2023 09:30:00,18.14,638.72,,,,
4944,08/05/2023 09:35:00,18.14,882.56,,,,
4945,08/05/2023 09:40:00,18.23,2115.84,,,,
4946,08/05/2023 09:45:00,18.27,2232.96,,,,
4947,08/05/2023 09:50:00,18.23,556.96,,,,
4948,08/05/2023 09:55:00,18.19,684.16,,,,
4949,08/05/2023 10:00:00,18.19,540.64,,,,
4950,08/05/2023 10:05:00,18.19,893.76,,,,
4951,08/05/2023 10:10:00,18.23,73.60,,,,
4952,08/05/2023 10:15:00,18.27,635.68,,,,
4953,08/05/2023 10:20:00,18.32,1032.32,,,,
4954,08/05/2023 10:25:00,18.32,191.20,,,,
4955,08/05/2023 10:30:00,18.27,153.96,,,,
4956,08/05/2023 10:35:00,18.32,2647.04,,,,
4957,08/05/2023 10:40:00,18.32,832.64,,,,
4958,08/05/2023 10:45:00,18.32,65.76,,,,
4959,08/05/2023 10:50:00,18.36,38.87,,,,
4960,08/05/2023 10:55:00,18.36,1280.00,,,,
4961,08/05/2023 11:00:00,18.44,1296.32,,,,
4962,08/05/2023 11:05:00,18.40,1877.12,,,,
4963,08/05/2023 11:10:00,18.36,1040.00,,,,
4964,08/05/2023 11:15:00,18.44,476.48,,,,
4965,08/05/2023 11:20:00,18.44,145.28,,,,
4966,08/05/2023 11:25:00,18.44,34.62,,,,
4967,08/05/2023 11:30:00,18.49,1020.16,,,,
4968,08/05/2023 11:35:00,18.53,2534.40,,,,
4969,08/05/2023 11:40:00,18.62,286.24,,,,
4970,08/05/2023 11:45:00,18.66,347.52,,,,
4971,08/05/2023 11:50:00,18.70,163.44,,,,
4972,08/05/2023 11:55:00,18.70,4865.28,,,,
4973,08/05/2023 12:00:00,18.74,56.56,,,,
4974,08/05/2023 12:05:00,18.74,109.80,,,,
4975,08/05/2023 12:10:00,18.83,82.16,,,,
4976,08/05/2023 12:15:00,18.87,1403.52,,,,
4977,08/05/2023 12:20:00,18.92,1769.60,,,,
4978,08/05/2023 12:25:00,18.96,306.00,,,,
4979,08/05/2023 12:30:00,19.00,63.54,,,,
4980,08/05/2023 12:35:00,19.05,1496.96,,,,
4981,08/05/2023 12:40:00,19.05,184.96,,,,
4982,08/05/2023 12:45:00,19.09,5216.00,,,,
4983,08/05/2023 12:50:00,19.13,2234.88,,,,
4984,08/05/2023 12:55:00,19.17,1382.40,,,,
4985,08/05/2023 13:00:00,19.17,1360.64,,,,
4986,08/05/2023 13:05:00,19.13,119.24,,,,
4987,08/05/2023 13:10:00,19.22,1542.40,,,,
4988,08/05/2023 13:15:00,19.26,2924.80,,,,
4989,08/05/2023 13:20:00,19.30,122.80,,,,
4990,08/05/2023 13:25:00,19.30,56.62,,,,
4991,08/05/2023 13:30:00,19.39,1982.08,,,,
4992,08/05/2023 13:35:00,19.39,748.48,,,,
4993,08/05/2023 13:40:00,19.43,2532.48,,,,
4994,08/05/2023 13:45:00,19.43,3225.60,,,,
4995,08/05/2023 13:50:00,19.43,1186.24,,,,
4996,08/05/2023 13:55:00,19.47,1674.88,,,,
4997,08/05/2023 14:00:00,19.47,644.80,,,,
4998,08/05/2023 14:05:00,19.52,1098.56,,,,
4999,08/05/2023 14:10:00,19.56,127.20,,,,
5000,08/05/2023 14:15:00,19.56,16.42,,,,
5001,08/05/2023 14:20:00,19.60,119.36,,,,
5002,08/05/2023 14:25:00,19.60,122.80,,,,
5003,08/05/2023 14:30:00,19.69,68.28,,,,
5004,08/05/2023 14:35:00,19.73,115.04,,,,
5005,08/05/2023 14:40:00,19.69,1247.36,,,,
5006,08/05/2023 14:45:00,19.73,314.88,,,,
5007,08/05/2023 14:50:00,19.77,713.60,,,,
5008,08/05/2023 14:55:00,19.77,153.96,,,,
5009,08/05/2023 15:00:00,19.82,5.18,,,,
5010,08/05/2023 15:05:00,19.82,382.40,,,,
5011,08/05/2023 15:10:00,19.86,410.08,,,,
5012,08/05/2023 15:15:00,19.90,8.63,,,,
5013,08/05/2023 15:20:00,19.90,267.28,,,,
5014,08/05/2023 15:25:00,19.99,145.36,,,,
5015,08/05/2023 15:30:00,19.99,145.36,,,,
5016,08/05/2023 15:35:00,19.99,54.90,,,,
5017,08/05/2023 15:40:00,20.07,430.08,,,,
5018,08/05/2023 15:45:00,20.12,11.23,,,,
5019,08/05/2023 15:50:00,20.07,102.16,,,,
5020,08/05/2023 15:55:00,20.03,140.20,,,,
5021,08/05/2023 16:00:00,20.07,122.04,,,,
5022,08/05/2023 16:05:00,20.16,298.48,,,,
5023,08/05/2023 16:10:00,20.16,144.52,,,,
5024,08/05/2023 16:15:00,20.16,166.08,,,,
5025,08/05/2023 16:20:00,20.20,88.28,,,,
5026,08/05/2023 16:25:00,20.25,288.16,,,,
5027,08/05/2023 16:30:00,20.25,115.04,,,,
5028,08/05/2023 16:35:00,20.29,153.24,,,,
5029,08/05/2023 16:40:00,20.29,1098.56,,,,
5030,08/05/2023 16:45:00,20.29,485.44,,,,
5031,08/05/2023 16:50:00,20.37,566.08,,,,
5032,08/05/2023 16:55:00,20.42,473.28,,,,
5033,08/05/2023 17:00:00,20.42,290.72,,,,
5034,08/05/2023 17:05:00,20.50,1580.80,,,,
5035,08/05/2023 17:10:00,20.46,256.96,,,,
5036,08/05/2023 17:15:00,20.50,892.16,,,,
5037,08/05/2023 17:20:00,20.50,995.20,,,,
5038,08/05/2023 17:25:00,20.50,339.04,,,,
5039,08/05/2023 17:30:00,20.50,1053.76,,,,
5040,08/05/2023 17:35:00,20.50,1381.12,,,,
5041,08/05/2023 17:40:00,20.50,109.12,,,,
5042,08/05/2023 17:45:00,20.50,465.44,,,,
5043,08/05/2023 17:50:00,20.46,166.24,,,,
5044,08/05/2023 17:55:00,20.37,76.88,,,,
5045,08/05/2023 18:00:00,20.37,216.08,,,,
5046,08/05/2023 18:05:00,20.33,266.24,,,,
5047,08/05/2023 18:10:00,20.33,57.84,,,,
5048,08/05/2023 18:15:00,20.33,31.99,,,,
5049,08/05/2023 18:20:00,20.33,9.06,,,,
5050,08/05/2023 18:25:00,20.33,318.08,,,,
5051,08/05/2023 18:30:00,20.25,48.44,,,,
5052,08/05/2023 18:35:00,20.25,13.38,,,,
5053,08/05/2023 18:40:00,20.20,20.29,,,,
5054,08/05/2023 18:45:00,20.20,312.08,,,,
5055,08/05/2023 18:50:00,20.16,32.85,,,,
5056,08/05/2023 18:55:00,20.20,19.65,,,,
5057,08/05/2023 19:00:00,20.16,12.52,,,,
5058,08/05/2023 19:05:00,20.07,53.60,,,,
5059,08/05/2023 19:10:00,20.07,55.26,,,,
5060,08/05/2023 19:15:00,20.12,5.61,,,,
5061,08/05/2023 19:20:00,20.07,76.88,,,,
5062,08/05/2023 19:25:00,20.03,32.42,,,,
5063,08/05/2023 19:30:00,20.03,38.49,,,,
5064,08/05/2023 19:35:00,19.99,4.51,,,,
5065,08/05/2023 19:40:00,19.99,35.86,,,,
5066,08/05/2023 19:45:00,19.95,37.20,,,,
5067,08/05/2023 19:50:00,19.99,18.36,,,,
5068,08/05/2023 19:55:00,19.99,36.29,,,,
5069,08/05/2023 20:00:00,19.99,9.49,,,,
5070,08/05/2023 20:05:00,19.90,1.07,,,,
5071,08/05/2023 20:10:00,19.90,0.00,,,,
5072,08/05/2023 20:15:00,19.90,0.00,,,,
5073,08/05/2023 20:20:00,19.86,0.00,,,,
5074,08/05/2023 20:25:00,19.90,0.00,,,,
5075,08/05/2023 20:30:00,19.77,0.00,,,,
5076,08/05/2023 20:35:00,19.82,0.00,,,,
5077,08/05/2023 20:40:00,19.82,0.00,,,,
5078,08/05/2023 20:45:00,19.82,0.00,,,,
5079,08/05/2023 20:50:00,19.82,0.00,,,,
5080,08/05/2023 20:55:00,19.82,0.00,,,,
5081,08/05/2023 21:00:00,19.77,0.00,,,,
5082,08/05/2023 21:05:00,19.77,0.00,,,,
5083,08/05/2023 21:10:00,19.82,0.00,,,,
5084,08/05/2023 21:15:00,19.73,0.00,,,,
5085,08/05/2023 21:20:00,19.77,0.00,,,,
5086,08/05/2023 21:25:00,19.82,0.00,,,,
5087,08/05/2023 21:30:00,19.77,0.00,,,,
5088,08/05/2023 21:35:00,19.77,0.00,,,,
5089,08/05/2023 21:40:00,19.73,0.00,,,,
5090,08/05/2023 21:45:00,19.77,0.00,,,,
5091,08/05/2023 21:50:00,19.77,0.00,,,,
5092,08/05/2023 21:55:00,19.77,0.00,,,,
5093,08/05/2023 22:00:00,19.77,0.00,,,,
5094,08/05/2023 22:05:00,19.77,0.00,,,,
5095,08/05/2023 22:10:00,19.82,0.00,,,,
5096,08/05/2023 22:15:00,19.77,0.00,,,,
5097,08/05/2023 22:20:00,19.77,0.00,,,,
5098,08/05/2023 22:25:00,19.82,0.00,,,,
5099,08/05/2023 22:30:00,19.77,0.00,,,,
5100,08/05/2023 22:35:00,19.77,0.00,,,,
5101,08/05/2023 22:40:00,19.77,0.00,,,,
5102,08/05/2023 22:45:00,19.77,0.00,,,,
5103,08/05/2023 22:50:00,19.77,0.00,,,,
5104,08/05/2023 22:55:00,19.77,0.00,,,,
5105,08/05/2023 23:00:00,19.77,0.00,,,,
5106,08/05/2023 23:05:00,19.73,0.00,,,,
5107,08/05/2023 23:10:00,19.69,0.00,,,,
5108,08/05/2023 23:15:00,19.69,0.00,,,,
5109,08/05/2023 23:20:00,19.69,0.00,,,,
5110,08/05/2023 23:25:00,19.65,0.00,,,,
5111,08/05/2023 23:30:00,19.65,0.00,,,,
5112,08/05/2023 23:35:00,19.60,0.00,,,,
5113,08/05/2023 23:40:00,19.60,0.00,,,,
5114,08/05/2023 23:45:00,19.56,0.00,,,,
5115,08/05/2023 23:50:00,19.56,0.00,,,,
5116,08/05/2023 23:55:00,19.52,0.00,,,,
5117,08/06/2023 00:00:00,19.43,0.00,,,,
5118,08/06/2023 00:05:00,19.43,0.00,,,,
5119,08/06/2023 00:10:00,19.39,0.00,,,,
5120,08/06/2023 00:15:00,19.35,0.00,,,,
5121,08/06/2023 00:20:00,19.35,0.00,,,,
5122,08/06/2023 00:25:00,19.30,0.00,,,,
5123,08/06/2023 00:30:00,19.30,0.00,,,,
5124,08/06/2023 00:35:00,19.30,0.00,,,,
5125,08/06/2023 00:40:00,19.26,0.00,,,,
5126,08/06/2023 00:45:00,19.22,0.00,,,,
5127,08/06/2023 00:50:00,19.26,0.00,,,,
5128,08/06/2023 00:55:00,19.30,0.00,,,,
5129,08/06/2023 01:00:00,19.22,0.00,,,,
5130,08/06/2023 01:05:00,19.17,0.00,,,,
5131,08/06/2023 01:10:00,19.22,0.00,,,,
5132,08/06/2023 01:15:00,19.17,0.00,,,,
5133,08/06/2023 01:20:00,19.22,0.00,,,,
5134,08/06/2023 01:25:00,19.22,0.00,,,,
5135,08/06/2023 01:30:00,19.09,0.00,,,,
5136,08/06/2023 01:35:00,19.09,0.00,,,,
5137,08/06/2023 01:40:00,19.05,0.00,,,,
5138,08/06/2023 01:45:00,19.00,0.00,,,,
5139,08/06/2023 01:50:00,19.00,0.00,,,,
5140,08/06/2023 01:55:00,18.96,0.00,,,,
5141,08/06/2023 02:00:00,18.92,0.00,,,,
5142,08/06/2023 02:05:00,18.92,0.00,,,,
5143,08/06/2023 02:10:00,18.87,0.00,,,,
5144,08/06/2023 02:15:00,18.79,0.00,,,,
5145,08/06/2023 02:20:00,18.83,0.00,,,,
5146,08/06/2023 02:25:00,18.74,0.00,,,,
5147,08/06/2023 02:30:00,18.70,0.00,,,,
5148,08/06/2023 02:35:00,18.66,0.00,,,,
5149,08/06/2023 02:40:00,18.44,0.00,,,,
5150,08/06/2023 02:45:00,18.32,0.00,,,,
5151,08/06/2023 02:50:00,18.27,0.00,,,,
5152,08/06/2023 02:55:00,18.23,0.00,,,,
5153,08/06/2023 03:00:00,18.23,0.00,,,,
5154,08/06/2023 03:05:00,18.06,0.00,,,,
5155,08/06/2023 03:10:00,17.89,0.00,,,,
5156,08/06/2023 03:15:00,17.89,0.00,,,,
5157,08/06/2023 03:20:00,17.84,0.00,,,,
5158,08/06/2023 03:25:00,17.84,0.00,,,,
5159,08/06/2023 03:30:00,17.80,0.00,,,,
5160,08/06/2023 03:35:00,17.72,0.00,,,,
5161,08/06/2023 03:40:00,17.59,0.00,,,,
5162,08/06/2023 03:45:00,17.54,0.00,,,,
5163,08/06/2023 03:50:00,17.54,0.00,,,,
5164,08/06/2023 03:55:00,17.50,0.00,,,,
5165,08/06/2023 04:00:00,17.50,0.00,,,,
5166,08/06/2023 04:05:00,17.41,0.00,,,,
5167,08/06/2023 04:10:00,17.41,0.00,,,,
5168,08/06/2023 04:15:00,17.33,0.00,,,,
5169,08/06/2023 04:20:00,17.37,0.00,,,,
5170,08/06/2023 04:25:00,17.29,0.00,,,,
5171,08/06/2023 04:30:00,17.33,0.00,,,,
5172,08/06/2023 04:35:00,17.29,0.00,,,,
5173,08/06/2023 04:40:00,17.29,0.00,,,,
5174,08/06/2023 04:45:00,17.29,0.00,,,,
5175,08/06/2023 04:50:00,17.29,0.00,,,,
5176,08/06/2023 04:55:00,17.24,0.00,,,,
5177,08/06/2023 05:00:00,17.24,0.00,,,,
5178,08/06/2023 05:05:00,17.29,0.00,,,,
5179,08/06/2023 05:10:00,17.24,0.00,,,,
5180,08/06/2023 05:15:00,17.29,0.00,,,,
5181,08/06/2023 05:20:00,17.24,0.00,,,,
5182,08/06/2023 05:25:00,17.24,0.00,,,,
5183,08/06/2023 05:30:00,17.24,0.00,,,,
5184,08/06/2023 05:35:00,17.29,0.00,,,,
5185,08/06/2023 05:40:00,17.29,0.00,,,,
5186,08/06/2023 05:45:00,17.29,0.00,,,,
5187,08/06/2023 05:50:00,17.29,0.43,,,,
5188,08/06/2023 05:55:00,17.29,0.86,,,,
5189,08/06/2023 06:00:00,17.29,4.73,,,,
5190,08/06/2023 06:05:00,17.24,8.20,,,,
5191,08/06/2023 06:10:00,17.33,25.97,,,,
5192,08/06/2023 06:15:00,17.33,18.98,,,,
5193,08/06/2023 06:20:00,17.33,47.52,,,,
5194,08/06/2023 06:25:00,17.29,50.96,,,,
5195,08/06/2023 06:30:00,17.33,280.40,,,,
5196,08/06/2023 06:35:00,17.37,361.76,,,,
5197,08/06/2023 06:40:00,17.37,702.40,,,,
5198,08/06/2023 06:45:00,17.37,335.04,,,,
5199,08/06/2023 06:50:00,17.46,405.12,,,,
5200,08/06/2023 06:55:00,17.46,775.04,,,,
5201,08/06/2023 07:00:00,17.41,771.84,,,,
5202,08/06/2023 07:05:00,17.46,639.52,,,,
5203,08/06/2023 07:10:00,17.46,597.44,,,,
5204,08/06/2023 07:15:00,17.50,780.48,,,,
5205,08/06/2023 07:20:00,17.50,848.96,,,,
5206,08/06/2023 07:25:00,17.50,696.00,,,,
5207,08/06/2023 07:30:00,17.54,1162.24,,,,
5208,08/06/2023 07:35:00,17.54,1309.12,,,,
5209,08/06/2023 07:40:00,17.54,841.28,,,,
5210,08/06/2023 07:45:00,17.54,628.80,,,,
5211,08/06/2023 07:50:00,17.59,849.92,,,,
5212,08/06/2023 07:55:00,17.59,1299.84,,,,
5213,08/06/2023 08:00:00,17.63,1885.44,,,,
5214,08/06/2023 08:05:00,17.67,1877.12,,,,
