Date,Time_LST_LDT,Height_m
4/13/2024,16:24,0.963168
4/13/2024,16:30,0.97536
4/13/2024,16:36,0.966216
4/13/2024,16:42,0.950976
4/13/2024,16:48,0.947928
4/13/2024,16:54,0.947928
4/13/2024,17:00,0.938784
4/13/2024,17:06,0.94488
4/13/2024,17:12,0.950976
4/13/2024,17:18,0.96012
4/13/2024,17:24,0.966216
4/13/2024,17:30,0.96012
4/13/2024,17:36,0.935736
4/13/2024,17:42,0.917448
4/13/2024,17:48,0.908304
4/13/2024,17:54,0.920496
4/13/2024,18:00,0.9144
4/13/2024,18:06,0.923544
4/13/2024,18:12,0.926592
4/13/2024,18:18,0.926592
4/13/2024,18:24,0.923544
4/13/2024,18:30,0.917448
4/13/2024,18:36,0.89916
4/13/2024,18:42,0.893064
4/13/2024,18:48,0.902208
4/13/2024,18:54,0.920496
4/13/2024,19:00,0.935736
4/13/2024,19:06,0.94488
4/13/2024,19:12,0.954024
4/13/2024,19:18,0.954024
4/13/2024,19:24,0.947928
4/13/2024,19:30,0.935736
4/13/2024,19:36,0.935736
4/13/2024,19:42,0.94488
4/13/2024,19:48,0.957072
4/13/2024,19:54,0.969264
4/13/2024,20:00,0.984504
4/13/2024,20:06,0.996696
4/13/2024,20:12,1.008888
4/13/2024,20:18,1.00584
4/13/2024,20:24,1.008888
4/13/2024,20:30,1.00584
4/13/2024,20:36,1.018032
4/13/2024,20:42,1.024128
4/13/2024,20:48,1.033272
4/13/2024,20:54,1.045464
4/13/2024,21:00,1.057656
4/13/2024,21:06,1.072896
4/13/2024,21:12,1.085088
4/13/2024,21:18,1.088136
4/13/2024,21:24,1.100328
4/13/2024,21:30,1.124712
4/13/2024,21:36,1.130808
4/13/2024,21:42,1.124712
4/13/2024,21:48,1.12776
4/13/2024,21:54,1.152144
4/13/2024,22:00,1.179576
4/13/2024,22:06,1.222248
4/13/2024,22:12,1.246632
4/13/2024,22:18,1.24968
4/13/2024,22:24,1.252728
4/13/2024,22:30,1.271016
4/13/2024,22:36,1.277112
4/13/2024,22:42,1.28016
4/13/2024,22:48,1.289304
4/13/2024,22:54,1.313688
4/13/2024,23:00,1.353312
4/13/2024,23:06,1.377696
4/13/2024,23:12,1.383792
4/13/2024,23:18,1.377696
4/13/2024,23:24,1.374648
4/13/2024,23:30,1.3716
4/13/2024,23:36,1.374648
4/13/2024,23:42,1.380744
4/13/2024,23:48,1.389888
4/13/2024,23:54,1.408176
4/14/2024,0:00,1.429512
4/14/2024,0:06,1.4478
4/14/2024,0:12,1.456944
4/14/2024,0:18,1.459992
4/14/2024,0:24,1.46304
4/14/2024,0:30,1.46304
4/14/2024,0:36,1.47828
4/14/2024,0:42,1.490472
4/14/2024,0:48,1.490472
4/14/2024,0:54,1.490472
4/14/2024,1:00,1.496568
4/14/2024,1:06,1.502664
4/14/2024,1:12,1.505712
4/14/2024,1:18,1.514856
4/14/2024,1:24,1.514856
4/14/2024,1:30,1.511808
4/14/2024,1:36,1.505712
4/14/2024,1:42,1.496568
4/14/2024,1:48,1.47828
4/14/2024,1:54,1.469136
4/14/2024,2:00,1.459992
4/14/2024,2:06,1.459992
4/14/2024,2:12,1.459992
4/14/2024,2:18,1.475232
4/14/2024,2:24,1.475232
4/14/2024,2:30,1.46304
4/14/2024,2:36,1.435608
4/14/2024,2:42,1.414272
4/14/2024,2:48,1.40208
4/14/2024,2:54,1.383792
4/14/2024,3:00,1.368552
4/14/2024,3:06,1.350264
4/14/2024,3:12,1.344168
4/14/2024,3:18,1.331976
4/14/2024,3:24,1.313688
4/14/2024,3:30,1.286256
4/14/2024,3:36,1.261872
4/14/2024,3:42,1.23444
4/14/2024,3:48,1.213104
4/14/2024,3:54,1.18872
4/14/2024,4:00,1.161288
4/14/2024,4:06,1.136904
4/14/2024,4:12,1.106424
4/14/2024,4:18,1.08204
4/14/2024,4:24,1.0668
4/14/2024,4:30,1.048512
4/14/2024,4:36,1.027176
4/14/2024,4:42,1.002792
4/14/2024,4:48,0.978408
4/14/2024,4:54,0.950976
4/14/2024,5:00,0.926592
4/14/2024,5:06,0.893064
4/14/2024,5:12,0.862584
4/14/2024,5:18,0.819912
4/14/2024,5:24,0.789432
4/14/2024,5:30,0.762
4/14/2024,5:36,0.752856
4/14/2024,5:42,0.713232
4/14/2024,5:48,0.682752
4/14/2024,5:54,0.649224
4/14/2024,6:00,0.627888
4/14/2024,6:06,0.591312
4/14/2024,6:12,0.57912
4/14/2024,6:18,0.551688
4/14/2024,6:24,0.530352
4/14/2024,6:30,0.509016
4/14/2024,6:36,0.490728
4/14/2024,6:42,0.451104
4/14/2024,6:48,0.41148
4/14/2024,6:54,0.36576
4/14/2024,7:00,0.33528
4/14/2024,7:06,0.307848
4/14/2024,7:12,0.310896
4/14/2024,7:18,0.298704
4/14/2024,7:24,0.298704
4/14/2024,7:30,0.283464
4/14/2024,7:36,0.262128
4/14/2024,7:42,0.231648
4/14/2024,7:48,0.204216
4/14/2024,7:54,0.176784
4/14/2024,8:00,0.158496
4/14/2024,8:06,0.13716
4/14/2024,8:12,0.131064
4/14/2024,8:18,0.13716
4/14/2024,8:24,0.146304
4/14/2024,8:30,0.131064
4/14/2024,8:36,0.103632
4/14/2024,8:42,0.082296
4/14/2024,8:48,0.097536
4/14/2024,8:54,0.070104
4/14/2024,9:00,0.06096
4/14/2024,9:06,0.057912
4/14/2024,9:12,0.064008
4/14/2024,9:18,0.048768
4/14/2024,9:24,0.039624
4/14/2024,9:30,0.021336
4/14/2024,9:36,0.012192
4/14/2024,9:42,0.01524
4/14/2024,9:48,0.021336
4/14/2024,9:54,0.036576
4/14/2024,10:00,0.042672
4/14/2024,10:06,0.042672
4/14/2024,10:12,0.03048
4/14/2024,10:18,0.033528
4/14/2024,10:24,0.033528
4/14/2024,10:30,0.039624
4/14/2024,10:36,0.039624
4/14/2024,10:42,0.057912
4/14/2024,10:48,0.094488
4/14/2024,10:54,0.131064
4/14/2024,11:00,0.149352
4/14/2024,11:06,0.143256
4/14/2024,11:12,0.13716
4/14/2024,11:18,0.13716
4/14/2024,11:24,0.143256
4/14/2024,11:30,0.143256
4/14/2024,11:36,0.146304
4/14/2024,11:42,0.164592
4/14/2024,11:48,0.18288
4/14/2024,11:54,0.204216
4/14/2024,12:00,0.237744
4/14/2024,12:06,0.262128
4/14/2024,12:12,0.27432
4/14/2024,12:18,0.28956
4/14/2024,12:24,0.310896
4/14/2024,12:30,0.341376
4/14/2024,12:36,0.353568
4/14/2024,12:42,0.341376
4/14/2024,12:48,0.344424
4/14/2024,12:54,0.371856
4/14/2024,13:00,0.402336
4/14/2024,13:06,0.429768
4/14/2024,13:12,0.451104
4/14/2024,13:18,0.484632
4/14/2024,13:24,0.509016
4/14/2024,13:30,0.539496
4/14/2024,13:36,0.557784
4/14/2024,13:42,0.557784
4/14/2024,13:48,0.557784
4/14/2024,13:54,0.56388
4/14/2024,14:00,0.585216
4/14/2024,14:06,0.603504
4/14/2024,14:12,0.637032
4/14/2024,14:18,0.646176
4/14/2024,14:24,0.679704
4/14/2024,14:30,0.707136
4/14/2024,14:36,0.734568
4/14/2024,14:42,0.728472
4/14/2024,14:48,0.743712
4/14/2024,14:54,0.749808
4/14/2024,15:00,0.762
4/14/2024,15:06,0.771144
4/14/2024,15:12,0.79248
4/14/2024,15:18,0.810768
4/14/2024,15:24,0.8382
4/14/2024,15:30,0.862584
4/14/2024,15:36,0.880872
4/14/2024,15:42,0.880872
4/14/2024,15:48,0.902208
4/14/2024,15:54,0.908304
4/14/2024,16:00,0.9144
4/14/2024,16:06,0.9144
4/14/2024,16:12,0.917448
4/14/2024,16:18,0.9144
4/14/2024,16:24,0.932688
4/14/2024,16:30,0.941832
4/14/2024,16:36,0.941832
4/14/2024,16:42,0.941832
4/14/2024,16:48,0.966216
4/14/2024,16:54,0.981456
4/14/2024,17:00,0.984504
4/14/2024,17:06,0.972312
4/14/2024,17:12,0.966216
4/14/2024,17:18,0.963168
4/14/2024,17:24,0.97536
4/14/2024,17:30,0.981456
4/14/2024,17:36,0.987552
4/14/2024,17:42,0.996696
4/14/2024,17:48,1.018032
4/14/2024,17:54,1.030224
4/14/2024,18:00,1.03632
4/14/2024,18:06,1.024128
4/14/2024,18:12,1.018032
4/14/2024,18:18,1.02108
4/14/2024,18:24,1.02108
4/14/2024,18:30,1.02108
4/14/2024,18:36,1.018032
4/14/2024,18:42,1.008888
4/14/2024,18:48,1.00584
4/14/2024,18:54,1.018032
4/14/2024,19:00,1.024128
4/14/2024,19:06,1.011936
4/14/2024,19:12,1.00584
4/14/2024,19:18,1.011936
4/14/2024,19:24,1.014984
4/14/2024,19:30,0.999744
4/14/2024,19:36,0.996696
4/14/2024,19:42,1.002792
4/14/2024,19:48,1.018032
4/14/2024,19:54,1.02108
4/14/2024,20:00,1.030224
4/14/2024,20:06,1.02108
4/14/2024,20:12,1.024128
4/14/2024,20:18,1.018032
4/14/2024,20:24,1.018032
4/14/2024,20:30,0.999744
4/14/2024,20:36,0.987552
4/14/2024,20:42,0.981456
4/14/2024,20:48,0.999744
4/14/2024,20:54,1.018032
4/14/2024,21:00,1.030224
4/14/2024,21:06,1.027176
4/14/2024,21:12,1.027176
4/14/2024,21:18,1.027176
4/14/2024,21:24,1.033272
4/14/2024,21:30,1.027176
4/14/2024,21:36,1.030224
4/14/2024,21:42,1.039368
4/14/2024,21:48,1.048512
4/14/2024,21:54,1.054608
4/14/2024,22:00,1.057656
4/14/2024,22:06,1.054608
4/14/2024,22:12,1.054608
4/14/2024,22:18,1.054608
4/14/2024,22:24,1.057656
4/14/2024,22:30,1.0668
4/14/2024,22:36,1.078992
4/14/2024,22:42,1.085088
4/14/2024,22:48,1.100328
4/14/2024,22:54,1.109472
4/14/2024,23:00,1.118616
4/14/2024,23:06,1.118616
4/14/2024,23:12,1.115568
4/14/2024,23:18,1.124712
4/14/2024,23:24,1.12776
4/14/2024,23:30,1.143
4/14/2024,23:36,1.155192
4/14/2024,23:42,1.161288
4/14/2024,23:48,1.164336
4/14/2024,23:54,1.161288
4/15/2024,0:00,1.155192
4/15/2024,0:06,1.167384
4/15/2024,0:12,1.182624
4/15/2024,0:18,1.200912
4/15/2024,0:24,1.225296
4/15/2024,0:30,1.252728
4/15/2024,0:36,1.28016
4/15/2024,0:42,1.277112
4/15/2024,0:48,1.261872
4/15/2024,0:54,1.255776
4/15/2024,1:00,1.261872
4/15/2024,1:06,1.267968
4/15/2024,1:12,1.277112
4/15/2024,1:18,1.286256
4/15/2024,1:24,1.298448
4/15/2024,1:30,1.319784
4/15/2024,1:36,1.32588
4/15/2024,1:42,1.319784
4/15/2024,1:48,1.328928
4/15/2024,1:54,1.335024
4/15/2024,2:00,1.344168
4/15/2024,2:06,1.34112
4/15/2024,2:12,1.34112
4/15/2024,2:18,1.331976
4/15/2024,2:24,1.331976
4/15/2024,2:30,1.338072
4/15/2024,2:36,1.347216
4/15/2024,2:42,1.344168
4/15/2024,2:48,1.353312
4/15/2024,2:54,1.368552
4/15/2024,3:00,1.377696
4/15/2024,3:06,1.3716
4/15/2024,3:12,1.362456
4/15/2024,3:18,1.344168
4/15/2024,3:24,1.32588
4/15/2024,3:30,1.322832
4/15/2024,3:36,1.322832
4/15/2024,3:42,1.319784
4/15/2024,3:48,1.322832
4/15/2024,3:54,1.331976
4/15/2024,4:00,1.328928
4/15/2024,4:06,1.304544
4/15/2024,4:12,1.283208
4/15/2024,4:18,1.255776
4/15/2024,4:24,1.23444
4/15/2024,4:30,1.222248
4/15/2024,4:36,1.216152
4/15/2024,4:42,1.207008
4/15/2024,4:48,1.200912
4/15/2024,4:54,1.194816
4/15/2024,5:00,1.17348
4/15/2024,5:06,1.152144
4/15/2024,5:12,1.11252
4/15/2024,5:18,1.088136
4/15/2024,5:24,1.060704
4/15/2024,5:30,1.033272
4/15/2024,5:36,1.027176
4/15/2024,5:42,1.014984
4/15/2024,5:48,1.00584
4/15/2024,5:54,0.9906
4/15/2024,6:00,0.966216
4/15/2024,6:06,0.941832
4/15/2024,6:12,0.9144
4/15/2024,6:18,0.893064
4/15/2024,6:24,0.874776
4/15/2024,6:30,0.8382
4/15/2024,6:36,0.795528
4/15/2024,6:42,0.774192
4/15/2024,6:48,0.762
4/15/2024,6:54,0.740664
4/15/2024,7:00,0.713232
4/15/2024,7:06,0.70104
4/15/2024,7:12,0.679704
4/15/2024,7:18,0.65532
4/15/2024,7:24,0.618744
4/15/2024,7:30,0.585216
4/15/2024,7:36,0.557784
4/15/2024,7:42,0.542544
4/15/2024,7:48,0.524256
4/15/2024,7:54,0.505968
4/15/2024,8:00,0.478536
4/15/2024,8:06,0.451104
4/15/2024,8:12,0.417576
4/15/2024,8:18,0.381
4/15/2024,8:24,0.347472
4/15/2024,8:30,0.326136
4/15/2024,8:36,0.316992
4/15/2024,8:42,0.313944
4/15/2024,8:48,0.3048
4/15/2024,8:54,0.292608
4/15/2024,9:00,0.277368
4/15/2024,9:06,0.25908
4/15/2024,9:12,0.237744
4/15/2024,9:18,0.210312
4/15/2024,9:24,0.185928
4/15/2024,9:30,0.16764
4/15/2024,9:36,0.170688
4/15/2024,9:42,0.158496
4/15/2024,9:48,0.143256
4/15/2024,9:54,0.128016
4/15/2024,10:00,0.128016
4/15/2024,10:06,0.115824
4/15/2024,10:12,0.103632
4/15/2024,10:18,0.09144
4/15/2024,10:24,0.0762
4/15/2024,10:30,0.070104
4/15/2024,10:36,0.051816
4/15/2024,10:42,0.033528
4/15/2024,10:48,0.021336
4/15/2024,10:54,0.018288
4/15/2024,11:00,0.024384
4/15/2024,11:06,0.024384
4/15/2024,11:12,0.033528
4/15/2024,11:18,0.036576
4/15/2024,11:24,0.039624
4/15/2024,11:30,0.042672
4/15/2024,11:36,0.051816
4/15/2024,11:42,0.054864
4/15/2024,11:48,0.064008
4/15/2024,11:54,0.067056
4/15/2024,12:00,0.079248
4/15/2024,12:06,0.088392
4/15/2024,12:12,0.100584
4/15/2024,12:18,0.109728
4/15/2024,12:24,0.118872
4/15/2024,12:30,0.134112
4/15/2024,12:36,0.149352
4/15/2024,12:42,0.16764
4/15/2024,12:48,0.18288
4/15/2024,12:54,0.19812
4/15/2024,13:00,0.201168
4/15/2024,13:06,0.219456
4/15/2024,13:12,0.231648
4/15/2024,13:18,0.24384
4/15/2024,13:24,0.256032
4/15/2024,13:30,0.283464
4/15/2024,13:36,0.307848
4/15/2024,13:42,0.33528
4/15/2024,13:48,0.347472
4/15/2024,13:54,0.359664
4/15/2024,14:00,0.371856
4/15/2024,14:06,0.387096
4/15/2024,14:12,0.402336
4/15/2024,14:18,0.417576
4/15/2024,14:24,0.44196
4/15/2024,14:30,0.469392
4/15/2024,14:36,0.490728
4/15/2024,14:42,0.524256
4/15/2024,14:48,0.551688
4/15/2024,14:54,0.582168
4/15/2024,15:00,0.606552
4/15/2024,15:06,0.618744
4/15/2024,15:12,0.633984
4/15/2024,15:18,0.67056
4/15/2024,15:24,0.697992
4/15/2024,15:30,0.710184
4/15/2024,15:36,0.73152
4/15/2024,15:42,0.758952
4/15/2024,15:48,0.783336
4/15/2024,15:54,0.789432
4/15/2024,16:00,0.804672
4/15/2024,16:06,0.829056
4/15/2024,16:12,0.85344
4/15/2024,16:18,0.871728
4/15/2024,16:24,0.89916
4/15/2024,16:30,0.9144
4/15/2024,16:36,0.923544
4/15/2024,16:42,0.92964
4/15/2024,16:48,0.941832
4/15/2024,16:54,0.96012
4/15/2024,17:00,0.984504
4/15/2024,17:06,1.002792
4/15/2024,17:12,1.02108
4/15/2024,17:18,1.03632
4/15/2024,17:24,1.045464
4/15/2024,17:30,1.05156
4/15/2024,17:36,1.057656
4/15/2024,17:42,1.060704
4/15/2024,17:48,1.057656
4/15/2024,17:54,1.060704
4/15/2024,18:00,1.069848
4/15/2024,18:06,1.08204
4/15/2024,18:12,1.088136
4/15/2024,18:18,1.088136
4/15/2024,18:24,1.094232
4/15/2024,18:30,1.109472
4/15/2024,18:36,1.124712
4/15/2024,18:42,1.12776
4/15/2024,18:48,1.118616
4/15/2024,18:54,1.11252
4/15/2024,19:00,1.11252
4/15/2024,19:06,1.115568
4/15/2024,19:12,1.109472
4/15/2024,19:18,1.103376
4/15/2024,19:24,1.115568
4/15/2024,19:30,1.118616
4/15/2024,19:36,1.133856
4/15/2024,19:42,1.130808
4/15/2024,19:48,1.115568
4/15/2024,19:54,1.100328
4/15/2024,20:00,1.078992
4/15/2024,20:06,1.078992
4/15/2024,20:12,1.075944
4/15/2024,20:18,1.075944
4/15/2024,20:24,1.088136
4/15/2024,20:30,1.09728
4/15/2024,20:36,1.094232
4/15/2024,20:42,1.088136
4/15/2024,20:48,1.063752
4/15/2024,20:54,1.045464
4/15/2024,21:00,1.033272
4/15/2024,21:06,1.027176
4/15/2024,21:12,1.018032
4/15/2024,21:18,1.008888
4/15/2024,21:24,1.008888
4/15/2024,21:30,1.02108
4/15/2024,21:36,1.024128
4/15/2024,21:42,1.030224
4/15/2024,21:48,1.024128
4/15/2024,21:54,1.024128
4/15/2024,22:00,1.011936
4/15/2024,22:06,1.008888
4/15/2024,22:12,0.999744
4/15/2024,22:18,0.993648
4/15/2024,22:24,0.984504
4/15/2024,22:30,0.9906
4/15/2024,22:36,0.993648
4/15/2024,22:42,1.014984
4/15/2024,22:48,1.002792
4/15/2024,22:54,1.00584
4/15/2024,23:00,0.9906
4/15/2024,23:06,0.984504
4/15/2024,23:12,0.97536
4/15/2024,23:18,0.97536
4/15/2024,23:24,0.966216
4/15/2024,23:30,0.96012
4/15/2024,23:36,0.963168
4/15/2024,23:42,0.972312
4/15/2024,23:48,0.972312
4/15/2024,23:54,0.972312
4/16/2024,0:00,0.963168
4/16/2024,0:06,0.969264
4/16/2024,0:12,0.978408
4/16/2024,0:18,0.993648
4/16/2024,0:24,0.996696
4/16/2024,0:30,1.002792
4/16/2024,0:36,1.011936
4/16/2024,0:42,1.02108
4/16/2024,0:48,1.024128
4/16/2024,0:54,1.030224
4/16/2024,1:00,1.033272
4/16/2024,1:06,1.054608
4/16/2024,1:12,1.069848
4/16/2024,1:18,1.08204
4/16/2024,1:24,1.085088
4/16/2024,1:30,1.08204
4/16/2024,1:36,1.08204
4/16/2024,1:42,1.085088
4/16/2024,1:48,1.09728
4/16/2024,1:54,1.109472
4/16/2024,2:00,1.133856
4/16/2024,2:06,1.152144
4/16/2024,2:12,1.167384
4/16/2024,2:18,1.17348
4/16/2024,2:24,1.185672
4/16/2024,2:30,1.194816
4/16/2024,2:36,1.207008
4/16/2024,2:42,1.20396
4/16/2024,2:48,1.207008
4/16/2024,2:54,1.216152
4/16/2024,3:00,1.225296
4/16/2024,3:06,1.237488
4/16/2024,3:12,1.246632
4/16/2024,3:18,1.267968
4/16/2024,3:24,1.28016
4/16/2024,3:30,1.292352
4/16/2024,3:36,1.292352
4/16/2024,3:42,1.292352
4/16/2024,3:48,1.283208
4/16/2024,3:54,1.286256
4/16/2024,4:00,1.286256
4/16/2024,4:06,1.28016
4/16/2024,4:12,1.28016
4/16/2024,4:18,1.304544
4/16/2024,4:24,1.319784
4/16/2024,4:30,1.313688
4/16/2024,4:36,1.304544
4/16/2024,4:42,1.298448
4/16/2024,4:48,1.289304
4/16/2024,4:54,1.28016
4/16/2024,5:00,1.277112
4/16/2024,5:06,1.26492
4/16/2024,5:12,1.258824
4/16/2024,5:18,1.261872
4/16/2024,5:24,1.267968
4/16/2024,5:30,1.261872
4/16/2024,5:36,1.24968
4/16/2024,5:42,1.237488
4/16/2024,5:48,1.225296
4/16/2024,5:54,1.20396
4/16/2024,6:00,1.185672
4/16/2024,6:06,1.155192
4/16/2024,6:12,1.136904
4/16/2024,6:18,1.12776
4/16/2024,6:24,1.118616
4/16/2024,6:30,1.106424
4/16/2024,6:36,1.09728
4/16/2024,6:42,1.075944
4/16/2024,6:48,1.057656
4/16/2024,6:54,1.039368
4/16/2024,7:00,1.014984
4/16/2024,7:06,0.978408
4/16/2024,7:12,0.96012
4/16/2024,7:18,0.94488
4/16/2024,7:24,0.932688
4/16/2024,7:30,0.9144
4/16/2024,7:36,0.890016
4/16/2024,7:42,0.856488
4/16/2024,7:48,0.826008
4/16/2024,7:54,0.80772
4/16/2024,8:00,0.789432
4/16/2024,8:06,0.771144
4/16/2024,8:12,0.740664
4/16/2024,8:18,0.707136
4/16/2024,8:24,0.679704
4/16/2024,8:30,0.658368
4/16/2024,8:36,0.630936
4/16/2024,8:42,0.591312
4/16/2024,8:48,0.56388
4/16/2024,8:54,0.545592
4/16/2024,9:00,0.5334
4/16/2024,9:06,0.521208
4/16/2024,9:12,0.496824
4/16/2024,9:18,0.469392
4/16/2024,9:24,0.454152
4/16/2024,9:30,0.435864
4/16/2024,9:36,0.41148
4/16/2024,9:42,0.387096
4/16/2024,9:48,0.353568
4/16/2024,9:54,0.329184
4/16/2024,10:00,0.316992
4/16/2024,10:06,0.307848
4/16/2024,10:12,0.277368
4/16/2024,10:18,0.249936
4/16/2024,10:24,0.2286
4/16/2024,10:30,0.219456
4/16/2024,10:36,0.204216
4/16/2024,10:42,0.185928
4/16/2024,10:48,0.173736
4/16/2024,10:54,0.158496
4/16/2024,11:00,0.146304
4/16/2024,11:06,0.124968
4/16/2024,11:12,0.10668
4/16/2024,11:18,0.085344
4/16/2024,11:24,0.085344
4/16/2024,11:30,0.082296
4/16/2024,11:36,0.085344
4/16/2024,11:42,0.082296
4/16/2024,11:48,0.0762
4/16/2024,11:54,0.079248
4/16/2024,12:00,0.085344
4/16/2024,12:06,0.073152
4/16/2024,12:12,0.051816
4/16/2024,12:18,0.042672
4/16/2024,12:24,0.048768
4/16/2024,12:30,0.06096
4/16/2024,12:36,0.064008
4/16/2024,12:42,0.0762
4/16/2024,12:48,0.088392
4/16/2024,12:54,0.112776
4/16/2024,13:00,0.124968
4/16/2024,13:06,0.13716
4/16/2024,13:12,0.13716
4/16/2024,13:18,0.143256
4/16/2024,13:24,0.158496
4/16/2024,13:30,0.16764
4/16/2024,13:36,0.18288
4/16/2024,13:42,0.19812
4/16/2024,13:48,0.216408
4/16/2024,13:54,0.240792
4/16/2024,14:00,0.283464
4/16/2024,14:06,0.307848
4/16/2024,14:12,0.323088
4/16/2024,14:18,0.33528
4/16/2024,14:24,0.362712
4/16/2024,14:30,0.377952
4/16/2024,14:36,0.390144
4/16/2024,14:42,0.39624
4/16/2024,14:48,0.405384
4/16/2024,14:54,0.432816
4/16/2024,15:00,0.47244
4/16/2024,15:06,0.499872
4/16/2024,15:12,0.530352
4/16/2024,15:18,0.560832
4/16/2024,15:24,0.588264
4/16/2024,15:30,0.612648
4/16/2024,15:36,0.637032
4/16/2024,15:42,0.646176
4/16/2024,15:48,0.661416
4/16/2024,15:54,0.682752
4/16/2024,16:00,0.713232
4/16/2024,16:06,0.740664
4/16/2024,16:12,0.765048
4/16/2024,16:18,0.786384
4/16/2024,16:24,0.810768
4/16/2024,16:30,0.844296
4/16/2024,16:36,0.874776
4/16/2024,16:42,0.902208
4/16/2024,16:48,0.920496
4/16/2024,16:54,0.94488
4/16/2024,17:00,0.966216
4/16/2024,17:06,0.981456
4/16/2024,17:12,1.00584
4/16/2024,17:18,1.027176
4/16/2024,17:24,1.045464
4/16/2024,17:30,1.054608
4/16/2024,17:36,1.069848
4/16/2024,17:42,1.08204
4/16/2024,17:48,1.09728
4/16/2024,17:54,1.115568
4/16/2024,18:00,1.130808
4/16/2024,18:06,1.152144
4/16/2024,18:12,1.164336
4/16/2024,18:18,1.176528
4/16/2024,18:24,1.182624
4/16/2024,18:30,1.18872
4/16/2024,18:36,1.197864
4/16/2024,18:42,1.20396
4/16/2024,18:48,1.20396
4/16/2024,18:54,1.210056
4/16/2024,19:00,1.222248
4/16/2024,19:06,1.228344
4/16/2024,19:12,1.228344
4/16/2024,19:18,1.225296
4/16/2024,19:24,1.222248
4/16/2024,19:30,1.2192
4/16/2024,19:36,1.2192
4/16/2024,19:42,1.216152
4/16/2024,19:48,1.213104
4/16/2024,19:54,1.213104
4/16/2024,20:00,1.222248
4/16/2024,20:06,1.228344
4/16/2024,20:12,1.216152
4/16/2024,20:18,1.207008
4/16/2024,20:24,1.20396
4/16/2024,20:30,1.200912
4/16/2024,20:36,1.185672
4/16/2024,20:42,1.170432
4/16/2024,20:48,1.155192
4/16/2024,20:54,1.152144
4/16/2024,21:00,1.146048
4/16/2024,21:06,1.133856
4/16/2024,21:12,1.109472
4/16/2024,21:18,1.09728
4/16/2024,21:24,1.088136
4/16/2024,21:30,1.078992
4/16/2024,21:36,1.069848
4/16/2024,21:42,1.054608
4/16/2024,21:48,1.039368
4/16/2024,21:54,1.027176
4/16/2024,22:00,1.030224
4/16/2024,22:06,1.02108
4/16/2024,22:12,1.00584
4/16/2024,22:18,0.999744
4/16/2024,22:24,0.993648
4/16/2024,22:30,0.97536
4/16/2024,22:36,0.957072
4/16/2024,22:42,0.938784
4/16/2024,22:48,0.917448
4/16/2024,22:54,0.905256
4/16/2024,23:00,0.908304
4/16/2024,23:06,0.902208
4/16/2024,23:12,0.896112
4/16/2024,23:18,0.88392
4/16/2024,23:24,0.886968
4/16/2024,23:30,0.874776
4/16/2024,23:36,0.856488
4/16/2024,23:42,0.835152
4/16/2024,23:48,0.82296
4/16/2024,23:54,0.816864
4/17/2024,0:00,0.816864
4/17/2024,0:06,0.816864
4/17/2024,0:12,0.813816
4/17/2024,0:18,0.819912
4/17/2024,0:24,0.82296
4/17/2024,0:30,0.826008
4/17/2024,0:36,0.826008
4/17/2024,0:42,0.816864
4/17/2024,0:48,0.813816
4/17/2024,0:54,0.813816
4/17/2024,1:00,0.826008
4/17/2024,1:06,0.82296
4/17/2024,1:12,0.829056
4/17/2024,1:18,0.847344
4/17/2024,1:24,0.865632
4/17/2024,1:30,0.871728
4/17/2024,1:36,0.88392
4/17/2024,1:42,0.88392
4/17/2024,1:48,0.88392
4/17/2024,1:54,0.886968
4/17/2024,2:00,0.911352
4/17/2024,2:06,0.920496
4/17/2024,2:12,0.935736
4/17/2024,2:18,0.947928
4/17/2024,2:24,0.954024
4/17/2024,2:30,0.957072
4/17/2024,2:36,0.972312
4/17/2024,2:42,0.981456
4/17/2024,2:48,0.9906
4/17/2024,2:54,1.002792
4/17/2024,3:00,1.024128
4/17/2024,3:06,1.05156
4/17/2024,3:12,1.075944
4/17/2024,3:18,1.08204
4/17/2024,3:24,1.072896
4/17/2024,3:30,1.088136
4/17/2024,3:36,1.115568
4/17/2024,3:42,1.124712
4/17/2024,3:48,1.12776
4/17/2024,3:54,1.12776
4/17/2024,4:00,1.15824
4/17/2024,4:06,1.179576
4/17/2024,4:12,1.194816
4/17/2024,4:18,1.197864
4/17/2024,4:24,1.197864
4/17/2024,4:30,1.20396
4/17/2024,4:36,1.216152
4/17/2024,4:42,1.231392
4/17/2024,4:48,1.225296
4/17/2024,4:54,1.231392
4/17/2024,5:00,1.240536
4/17/2024,5:06,1.261872
4/17/2024,5:12,1.274064
4/17/2024,5:18,1.292352
4/17/2024,5:24,1.31064
4/17/2024,5:30,1.316736
4/17/2024,5:36,1.304544
4/17/2024,5:42,1.301496
4/17/2024,5:48,1.289304
4/17/2024,5:54,1.301496
4/17/2024,6:00,1.298448
4/17/2024,6:06,1.301496
4/17/2024,6:12,1.2954
4/17/2024,6:18,1.298448
4/17/2024,6:24,1.304544
4/17/2024,6:30,1.292352
4/17/2024,6:36,1.267968
4/17/2024,6:42,1.240536
4/17/2024,6:48,1.225296
4/17/2024,6:54,1.228344
4/17/2024,7:00,1.216152
4/17/2024,7:06,1.197864
4/17/2024,7:12,1.182624
4/17/2024,7:18,1.182624
4/17/2024,7:24,1.182624
4/17/2024,7:30,1.17348
4/17/2024,7:36,1.155192
4/17/2024,7:42,1.118616
