#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
5209,11/03/2023 19:05:00,17.63,,,,
5210,11/03/2023 19:10:00,17.29,,,,
5211,11/03/2023 19:15:00,16.94,,,,
5212,11/03/2023 19:20:00,16.60,,,,
5213,11/03/2023 19:25:00,16.30,,,,
5214,11/03/2023 19:30:00,16.13,,,,
5215,11/03/2023 19:35:00,15.87,,,,
5216,11/03/2023 19:40:00,15.61,,,,
5217,11/03/2023 19:45:00,15.44,,,,
5218,11/03/2023 19:50:00,15.40,,,,
5219,11/03/2023 19:55:00,15.61,,,,
5220,11/03/2023 20:00:00,15.74,,,,
5221,11/03/2023 20:05:00,15.91,,,,
5222,11/03/2023 20:10:00,16.00,,,,
5223,11/03/2023 20:15:00,16.04,,,,
5224,11/03/2023 20:20:00,16.26,,,,
5225,11/03/2023 20:25:00,16.47,,,,
5226,11/03/2023 20:30:00,16.73,,,,
5227,11/03/2023 20:35:00,17.03,,,,
5228,11/03/2023 20:40:00,17.33,,,,
5229,11/03/2023 20:45:00,17.63,,,,
5230,11/03/2023 20:50:00,17.89,,,,
5231,11/03/2023 20:55:00,18.06,,,,
5232,11/03/2023 21:00:00,18.27,,,,
5233,11/03/2023 21:05:00,18.53,,,,
5234,11/03/2023 21:10:00,18.62,,,,
5235,11/03/2023 21:15:00,18.62,,,,
5236,11/03/2023 21:20:00,18.53,,,,
5237,11/03/2023 21:25:00,18.44,,,,
5238,11/03/2023 21:30:00,18.44,,,,
5239,11/03/2023 21:35:00,18.40,,,,
5240,11/03/2023 21:40:00,18.32,,,,
5241,11/03/2023 21:45:00,18.32,,,,
5242,11/03/2023 21:50:00,18.32,,,,
5243,11/03/2023 21:55:00,18.36,,,,
5244,11/03/2023 22:00:00,18.32,,,,
5245,11/03/2023 22:05:00,18.32,,,,
5246,11/03/2023 22:10:00,18.32,,,,
5247,11/03/2023 22:15:00,18.32,,,,
5248,11/03/2023 22:20:00,18.36,,,,
5249,11/03/2023 22:25:00,18.36,,,,
5250,11/03/2023 22:30:00,18.36,,,,
5251,11/03/2023 22:35:00,18.44,,,,
5252,11/03/2023 22:40:00,18.36,,,,
5253,11/03/2023 22:45:00,18.44,,,,
5254,11/03/2023 22:50:00,18.44,,,,
5255,11/03/2023 22:55:00,18.44,,,,
5256,11/03/2023 23:00:00,18.53,,,,
5257,11/03/2023 23:05:00,18.49,,,,
5258,11/03/2023 23:10:00,18.49,,,,
5259,11/03/2023 23:15:00,18.53,,,,
5260,11/03/2023 23:20:00,18.62,,,,
5261,11/03/2023 23:25:00,18.62,,,,
5262,11/03/2023 23:30:00,18.62,,,,
5263,11/03/2023 23:35:00,18.66,,,,
5264,11/03/2023 23:40:00,18.70,,,,
5265,11/03/2023 23:45:00,18.66,,,,
5266,11/03/2023 23:50:00,18.74,,,,
5267,11/03/2023 23:55:00,18.70,,,,
5268,11/04/2023 00:00:00,18.74,,,,
5269,11/04/2023 00:05:00,18.79,,,,
5270,11/04/2023 00:10:00,18.79,,,,
5271,11/04/2023 00:15:00,18.87,,,,
5272,11/04/2023 00:20:00,18.87,,,,
5273,11/04/2023 00:25:00,18.96,,,,
5274,11/04/2023 00:30:00,18.96,,,,
5275,11/04/2023 00:35:00,19.00,,,,
5276,11/04/2023 00:40:00,19.05,,,,
5277,11/04/2023 00:45:00,19.00,,,,
5278,11/04/2023 00:50:00,19.09,,,,
5279,11/04/2023 00:55:00,19.09,,,,
5280,11/04/2023 01:00:00,19.13,,,,
5281,11/04/2023 01:05:00,19.17,,,,
5282,11/04/2023 01:10:00,19.22,,,,
5283,11/04/2023 01:15:00,19.22,,,,
5284,11/04/2023 01:20:00,19.26,,,,
5285,11/04/2023 01:25:00,19.22,,,,
5286,11/04/2023 01:30:00,19.30,,,,
5287,11/04/2023 01:35:00,19.30,,,,
5288,11/04/2023 01:40:00,19.35,,,,
5289,11/04/2023 01:45:00,19.39,,,,
5290,11/04/2023 01:50:00,19.35,,,,
5291,11/04/2023 01:55:00,19.39,,,,
5292,11/04/2023 02:00:00,19.39,,,,
5293,11/04/2023 02:05:00,19.47,,,,
5294,11/04/2023 02:10:00,19.52,,,,
5295,11/04/2023 02:15:00,19.52,,,,
5296,11/04/2023 02:20:00,19.52,,,,
5297,11/04/2023 02:25:00,19.56,,,,
5298,11/04/2023 02:30:00,19.56,,,,
5299,11/04/2023 02:35:00,19.56,,,,
5300,11/04/2023 02:40:00,19.60,,,,
5301,11/04/2023 02:45:00,19.65,,,,
5302,11/04/2023 02:50:00,19.65,,,,
5303,11/04/2023 02:55:00,19.65,,,,
5304,11/04/2023 03:00:00,19.69,,,,
5305,11/04/2023 03:05:00,19.69,,,,
5306,11/04/2023 03:10:00,19.73,,,,
5307,11/04/2023 03:15:00,19.73,,,,
5308,11/04/2023 03:20:00,19.77,,,,
5309,11/04/2023 03:25:00,19.77,,,,
5310,11/04/2023 03:30:00,19.82,,,,
5311,11/04/2023 03:35:00,19.82,,,,
5312,11/04/2023 03:40:00,19.82,,,,
5313,11/04/2023 03:45:00,19.82,,,,
5314,11/04/2023 03:50:00,19.90,,,,
5315,11/04/2023 03:55:00,19.86,,,,
5316,11/04/2023 04:00:00,19.90,,,,
5317,11/04/2023 04:05:00,19.86,,,,
5318,11/04/2023 04:10:00,19.90,,,,
5319,11/04/2023 04:15:00,19.95,,,,
5320,11/04/2023 04:20:00,19.99,,,,
5321,11/04/2023 04:25:00,19.99,,,,
5322,11/04/2023 04:30:00,19.99,,,,
5323,11/04/2023 04:35:00,19.99,,,,
5324,11/04/2023 04:40:00,20.07,,,,
5325,11/04/2023 04:45:00,20.03,,,,
5326,11/04/2023 04:50:00,20.07,,,,
5327,11/04/2023 04:55:00,20.03,,,,
5328,11/04/2023 05:00:00,20.07,,,,
5329,11/04/2023 05:05:00,20.07,,,,
5330,11/04/2023 05:10:00,20.07,,,,
5331,11/04/2023 05:15:00,20.07,,,,
5332,11/04/2023 05:20:00,20.07,,,,
5333,11/04/2023 05:25:00,20.07,,,,
5334,11/04/2023 05:30:00,20.12,,,,
5335,11/04/2023 05:35:00,20.16,,,,
5336,11/04/2023 05:40:00,20.12,,,,
5337,11/04/2023 05:45:00,20.12,,,,
5338,11/04/2023 05:50:00,20.16,,,,
5339,11/04/2023 05:55:00,20.16,,,,
5340,11/04/2023 06:00:00,20.20,,,,
5341,11/04/2023 06:05:00,20.20,,,,
5342,11/04/2023 06:10:00,20.20,,,,
5343,11/04/2023 06:15:00,20.25,,,,
5344,11/04/2023 06:20:00,20.25,,,,
5345,11/04/2023 06:25:00,20.20,,,,
5346,11/04/2023 06:30:00,20.25,,,,
5347,11/04/2023 06:35:00,20.25,,,,
5348,11/04/2023 06:40:00,20.29,,,,
5349,11/04/2023 06:45:00,20.29,,,,
5350,11/04/2023 06:50:00,20.25,,,,
5351,11/04/2023 06:55:00,20.29,,,,
5352,11/04/2023 07:00:00,20.29,,,,
5353,11/04/2023 07:05:00,20.33,,,,
5354,11/04/2023 07:10:00,20.29,,,,
5355,11/04/2023 07:15:00,20.25,,,,
5356,11/04/2023 07:20:00,20.29,,,,
5357,11/04/2023 07:25:00,20.29,,,,
5358,11/04/2023 07:30:00,20.33,,,,
5359,11/04/2023 07:35:00,20.37,,,,
5360,11/04/2023 07:40:00,20.37,,,,
5361,11/04/2023 07:45:00,20.33,,,,
5362,11/04/2023 07:50:00,20.33,,,,
5363,11/04/2023 07:55:00,20.37,,,,
5364,11/04/2023 08:00:00,20.37,,,,
5365,11/04/2023 08:05:00,20.33,,,,
5366,11/04/2023 08:10:00,20.42,,,,
5367,11/04/2023 08:15:00,20.37,,,,
5368,11/04/2023 08:20:00,20.37,,,,
5369,11/04/2023 08:25:00,20.42,,,,
5370,11/04/2023 08:30:00,20.46,,,,
5371,11/04/2023 08:35:00,20.37,,,,
5372,11/04/2023 08:40:00,20.46,,,,
5373,11/04/2023 08:45:00,20.46,,,,
5374,11/04/2023 08:50:00,20.46,,,,
5375,11/04/2023 08:55:00,20.46,,,,
5376,11/04/2023 09:00:00,20.46,,,,
5377,11/04/2023 09:05:00,20.46,,,,
5378,11/04/2023 09:10:00,20.50,,,,
5379,11/04/2023 09:15:00,20.55,,,,
5380,11/04/2023 09:20:00,20.55,,,,
5381,11/04/2023 09:25:00,20.55,,,,
5382,11/04/2023 09:30:00,20.55,,,,
5383,11/04/2023 09:35:00,20.59,,,,
5384,11/04/2023 09:40:00,20.59,,,,
5385,11/04/2023 09:45:00,20.59,,,,
5386,11/04/2023 09:50:00,20.59,,,,
5387,11/04/2023 09:55:00,20.68,,,,
5388,11/04/2023 10:00:00,20.68,,,,
5389,11/04/2023 10:05:00,20.68,,,,
5390,11/04/2023 10:10:00,20.68,,,,
5391,11/04/2023 10:15:00,20.72,,,,
5392,11/04/2023 10:20:00,20.72,,,,
5393,11/04/2023 10:25:00,20.72,,,,
5394,11/04/2023 10:30:00,20.72,,,,
5395,11/04/2023 10:35:00,20.76,,,,
5396,11/04/2023 10:40:00,20.72,,,,
5397,11/04/2023 10:45:00,20.72,,,,
5398,11/04/2023 10:50:00,20.76,,,,
5399,11/04/2023 10:55:00,20.76,,,,
5400,11/04/2023 11:00:00,20.76,,,,
5401,11/04/2023 11:05:00,20.80,,,,
5402,11/04/2023 11:10:00,20.80,,,,
5403,11/04/2023 11:15:00,20.80,,,,
5404,11/04/2023 11:20:00,20.80,,,,
5405,11/04/2023 11:25:00,20.85,,,,
5406,11/04/2023 11:30:00,20.80,,,,
5407,11/04/2023 11:35:00,20.80,,,,
5408,11/04/2023 11:40:00,20.80,,,,
5409,11/04/2023 11:45:00,20.85,,,,
5410,11/04/2023 11:50:00,20.85,,,,
5411,11/04/2023 11:55:00,20.89,,,,
5412,11/04/2023 12:00:00,20.85,,,,
5413,11/04/2023 12:05:00,20.89,,,,
5414,11/04/2023 12:10:00,20.89,,,,
5415,11/04/2023 12:15:00,20.89,,,,
5416,11/04/2023 12:20:00,20.89,,,,
5417,11/04/2023 12:25:00,20.93,,,,
5418,11/04/2023 12:30:00,20.93,,,,
5419,11/04/2023 12:35:00,20.93,,,,
5420,11/04/2023 12:40:00,20.89,,,,
5421,11/04/2023 12:45:00,20.93,,,,
5422,11/04/2023 12:50:00,20.98,,,,
5423,11/04/2023 12:55:00,20.98,,,,
5424,11/04/2023 13:00:00,20.93,,,,
5425,11/04/2023 13:05:00,20.93,,,,
5426,11/04/2023 13:10:00,20.93,,,,
5427,11/04/2023 13:15:00,20.98,,,,
5428,11/04/2023 13:20:00,20.93,,,,
5429,11/04/2023 13:25:00,20.93,,,,
5430,11/04/2023 13:30:00,20.98,,,,
5431,11/04/2023 13:35:00,20.98,,,,
5432,11/04/2023 13:40:00,20.98,,,,
5433,11/04/2023 13:45:00,20.98,,,,
5434,11/04/2023 13:50:00,20.93,,,,
5435,11/04/2023 13:55:00,20.98,,,,
5436,11/04/2023 14:00:00,20.98,,,,
5437,11/04/2023 14:05:00,20.98,,,,
5438,11/04/2023 14:10:00,21.02,,,,
5439,11/04/2023 14:15:00,20.98,,,,
5440,11/04/2023 14:20:00,21.06,,,,
5441,11/04/2023 14:25:00,21.02,,,,
5442,11/04/2023 14:30:00,21.02,,,,
5443,11/04/2023 14:35:00,20.98,,,,
5444,11/04/2023 14:40:00,21.02,,,,
5445,11/04/2023 14:45:00,21.02,,,,
5446,11/04/2023 14:50:00,21.06,,,,
5447,11/04/2023 14:55:00,21.06,,,,
5448,11/04/2023 15:00:00,21.06,,,,
5449,11/04/2023 15:05:00,21.10,,,,
5450,11/04/2023 15:10:00,21.10,,,,
5451,11/04/2023 15:15:00,21.06,,,,
5452,11/04/2023 15:20:00,21.06,,,,
5453,11/04/2023 15:25:00,21.10,,,,
5454,11/04/2023 15:30:00,21.10,,,,
5455,11/04/2023 15:35:00,21.10,,,,
5456,11/04/2023 15:40:00,21.10,,,,
5457,11/04/2023 15:45:00,21.15,,,,
5458,11/04/2023 15:50:00,21.10,,,,
5459,11/04/2023 15:55:00,21.15,,,,
5460,11/04/2023 16:00:00,21.10,,,,
5461,11/04/2023 16:05:00,21.15,,,,
5462,11/04/2023 16:10:00,21.10,,,,
5463,11/04/2023 16:15:00,21.10,,,,
5464,11/04/2023 16:20:00,21.15,,,,
5465,11/04/2023 16:25:00,21.10,,,,
5466,11/04/2023 16:30:00,21.10,,,,
5467,11/04/2023 16:35:00,21.10,,,,
5468,11/04/2023 16:40:00,21.15,,,,
5469,11/04/2023 16:45:00,21.15,,,,
5470,11/04/2023 16:50:00,21.10,,,,
5471,11/04/2023 16:55:00,21.10,,,,
5472,11/04/2023 17:00:00,21.10,,,,
5473,11/04/2023 17:05:00,21.10,,,,
5474,11/04/2023 17:10:00,21.15,,,,
5475,11/04/2023 17:15:00,21.10,,,,
5476,11/04/2023 17:20:00,21.10,,,,
5477,11/04/2023 17:25:00,21.10,,,,
5478,11/04/2023 17:30:00,21.15,,,,
5479,11/04/2023 17:35:00,21.19,,,,
5480,11/04/2023 17:40:00,21.15,,,,
5481,11/04/2023 17:45:00,21.10,,,,
5482,11/04/2023 17:50:00,21.06,,,,
5483,11/04/2023 17:55:00,21.15,,,,
5484,11/04/2023 18:00:00,21.10,,,,
5485,11/04/2023 18:05:00,21.10,,,,
5486,11/04/2023 18:10:00,21.15,,,,
5487,11/04/2023 18:15:00,21.15,,,,
5488,11/04/2023 18:20:00,21.06,,,,
5489,11/04/2023 18:25:00,21.15,,,,
5490,11/04/2023 18:30:00,21.10,,,,
5491,11/04/2023 18:35:00,21.10,,,,
5492,11/04/2023 18:40:00,21.10,,,,
5493,11/04/2023 18:45:00,21.10,,,,
5494,11/04/2023 18:50:00,21.15,,,,
5495,11/04/2023 18:55:00,21.15,,,,
5496,11/04/2023 19:00:00,21.10,,,,
5497,11/04/2023 19:05:00,21.10,,,,
5498,11/04/2023 19:10:00,21.10,,,,
5499,11/04/2023 19:15:00,21.10,,,,
5500,11/04/2023 19:20:00,21.15,,,,
5501,11/04/2023 19:25:00,21.10,,,,
5502,11/04/2023 19:30:00,21.10,,,,
5503,11/04/2023 19:35:00,21.15,,,,
5504,11/04/2023 19:40:00,21.15,,,,
5505,11/04/2023 19:45:00,21.10,,,,
5506,11/04/2023 19:50:00,21.15,,,,
5507,11/04/2023 19:55:00,21.15,,,,
5508,11/04/2023 20:00:00,21.15,,,,
5509,11/04/2023 20:05:00,21.15,,,,
5510,11/04/2023 20:10:00,21.15,,,,
5511,11/04/2023 20:15:00,21.19,,,,
5512,11/04/2023 20:20:00,21.15,,,,
5513,11/04/2023 20:25:00,21.15,,,,
5514,11/04/2023 20:30:00,21.15,,,,
5515,11/04/2023 20:35:00,21.19,,,,
5516,11/04/2023 20:40:00,21.19,,,,
5517,11/04/2023 20:45:00,21.15,,,,
5518,11/04/2023 20:50:00,21.15,,,,
5519,11/04/2023 20:55:00,21.19,,,,
5520,11/04/2023 21:00:00,21.15,,,,
5521,11/04/2023 21:05:00,21.19,,,,
5522,11/04/2023 21:10:00,21.15,,,,
5523,11/04/2023 21:15:00,21.15,,,,
5524,11/04/2023 21:20:00,21.19,,,,
5525,11/04/2023 21:25:00,21.15,,,,
5526,11/04/2023 21:30:00,21.10,,,,
5527,11/04/2023 21:35:00,21.10,,,,
5528,11/04/2023 21:40:00,21.10,,,,
5529,11/04/2023 21:45:00,21.15,,,,
5530,11/04/2023 21:50:00,21.23,,,,
5531,11/04/2023 21:55:00,21.10,,,,
5532,11/04/2023 22:00:00,21.15,,,,
5533,11/04/2023 22:05:00,21.15,,,,
5534,11/04/2023 22:10:00,21.10,,,,
5535,11/04/2023 22:15:00,21.15,,,,
5536,11/04/2023 22:20:00,21.10,,,,
5537,11/04/2023 22:25:00,21.10,,,,
5538,11/04/2023 22:30:00,21.10,,,,
5539,11/04/2023 22:35:00,21.15,,,,
5540,11/04/2023 22:40:00,21.10,,,,
5541,11/04/2023 22:45:00,21.10,,,,
5542,11/04/2023 22:50:00,21.06,,,,
5543,11/04/2023 22:55:00,21.10,,,,
5544,11/04/2023 23:00:00,21.06,,,,
5545,11/04/2023 23:05:00,21.10,,,,
5546,11/04/2023 23:10:00,21.02,,,,
5547,11/04/2023 23:15:00,21.02,,,,
5548,11/04/2023 23:20:00,21.06,,,,
5549,11/04/2023 23:25:00,21.06,,,,
5550,11/04/2023 23:30:00,21.02,,,,
5551,11/04/2023 23:35:00,21.02,,,,
5552,11/04/2023 23:40:00,21.02,,,,
5553,11/04/2023 23:45:00,21.02,,,,
5554,11/04/2023 23:50:00,21.02,,,,
5555,11/04/2023 23:55:00,21.02,,,,
5556,11/05/2023 00:00:00,20.98,,,,
5557,11/05/2023 00:05:00,21.02,,,,
5558,11/05/2023 00:10:00,20.98,,,,
5559,11/05/2023 00:15:00,20.98,,,,
5560,11/05/2023 00:20:00,21.02,,,,
5561,11/05/2023 00:25:00,20.98,,,,
5562,11/05/2023 00:30:00,20.98,,,,
5563,11/05/2023 00:35:00,21.02,,,,
5564,11/05/2023 00:40:00,21.02,,,,
5565,11/05/2023 00:45:00,20.93,,,,
5566,11/05/2023 00:50:00,20.98,,,,
5567,11/05/2023 00:55:00,20.98,,,,
5568,11/05/2023 01:00:00,20.98,,,,
5569,11/05/2023 01:05:00,21.02,,,,
5570,11/05/2023 01:10:00,20.98,,,,
5571,11/05/2023 01:15:00,20.98,,,,
5572,11/05/2023 01:20:00,20.98,,,,
5573,11/05/2023 01:25:00,20.93,,,,
5574,11/05/2023 01:30:00,20.98,,,,
5575,11/05/2023 01:35:00,20.98,,,,
5576,11/05/2023 01:40:00,20.93,,,,
5577,11/05/2023 01:45:00,20.98,,,,
5578,11/05/2023 01:50:00,20.93,,,,
5579,11/05/2023 01:55:00,20.93,,,,
5580,11/05/2023 01:00:00,20.93,,,,
5581,11/05/2023 01:05:00,20.98,,,,
5582,11/05/2023 01:10:00,20.93,,,,
5583,11/05/2023 01:15:00,20.93,,,,
5584,11/05/2023 01:20:00,20.89,,,,
5585,11/05/2023 01:25:00,20.93,,,,
5586,11/05/2023 01:30:00,20.89,,,,
5587,11/05/2023 01:35:00,20.98,,,,
5588,11/05/2023 01:40:00,20.93,,,,
5589,11/05/2023 01:45:00,20.93,,,,
5590,11/05/2023 01:50:00,20.98,,,,
5591,11/05/2023 01:55:00,21.02,,,,
5592,11/05/2023 02:00:00,20.98,,,,
5593,11/05/2023 02:05:00,20.98,,,,
5594,11/05/2023 02:10:00,20.93,,,,
5595,11/05/2023 02:15:00,20.98,,,,
5596,11/05/2023 02:20:00,20.98,,,,
5597,11/05/2023 02:25:00,20.98,,,,
5598,11/05/2023 02:30:00,21.02,,,,
5599,11/05/2023 02:35:00,21.02,,,,
5600,11/05/2023 02:40:00,20.98,,,,
5601,11/05/2023 02:45:00,20.98,,,,
5602,11/05/2023 02:50:00,20.98,,,,
5603,11/05/2023 02:55:00,20.98,,,,
5604,11/05/2023 03:00:00,20.98,,,,
5605,11/05/2023 03:05:00,20.98,,,,
5606,11/05/2023 03:10:00,20.98,,,,
5607,11/05/2023 03:15:00,20.93,,,,
5608,11/05/2023 03:20:00,20.93,,,,
5609,11/05/2023 03:25:00,20.89,,,,
5610,11/05/2023 03:30:00,20.98,,,,
5611,11/05/2023 03:35:00,20.98,,,,
5612,11/05/2023 03:40:00,20.93,,,,
5613,11/05/2023 03:45:00,20.98,,,,
5614,11/05/2023 03:50:00,20.93,,,,
5615,11/05/2023 03:55:00,20.98,,,,
5616,11/05/2023 04:00:00,20.98,,,,
5617,11/05/2023 04:05:00,21.02,,,,
5618,11/05/2023 04:10:00,20.98,,,,
5619,11/05/2023 04:15:00,20.98,,,,
5620,11/05/2023 04:20:00,20.98,,,,
5621,11/05/2023 04:25:00,20.93,,,,
5622,11/05/2023 04:30:00,20.93,,,,
5623,11/05/2023 04:35:00,20.93,,,,
5624,11/05/2023 04:40:00,20.93,,,,
5625,11/05/2023 04:45:00,20.98,,,,
5626,11/05/2023 04:50:00,20.93,,,,
5627,11/05/2023 04:55:00,20.93,,,,
5628,11/05/2023 05:00:00,20.98,,,,
5629,11/05/2023 05:05:00,20.93,,,,
5630,11/05/2023 05:10:00,20.98,,,,
5631,11/05/2023 05:15:00,20.93,,,,
5632,11/05/2023 05:20:00,20.93,,,,
5633,11/05/2023 05:25:00,20.93,,,,
5634,11/05/2023 05:30:00,20.93,,,,
5635,11/05/2023 05:35:00,20.93,,,,
5636,11/05/2023 05:40:00,20.93,,,,
5637,11/05/2023 05:45:00,20.93,,,,
5638,11/05/2023 05:50:00,20.93,,,,
5639,11/05/2023 05:55:00,20.93,,,,
5640,11/05/2023 06:00:00,20.89,,,,
5641,11/05/2023 06:05:00,20.93,,,,
5642,11/05/2023 06:10:00,20.93,,,,
5643,11/05/2023 06:15:00,20.93,,,,
5644,11/05/2023 06:20:00,20.89,,,,
5645,11/05/2023 06:25:00,20.89,,,,
5646,11/05/2023 06:30:00,20.93,,,,
5647,11/05/2023 06:35:00,20.93,,,,
5648,11/05/2023 06:40:00,20.89,,,,
5649,11/05/2023 06:45:00,20.89,,,,
5650,11/05/2023 06:50:00,20.89,,,,
5651,11/05/2023 06:55:00,20.89,,,,
5652,11/05/2023 07:00:00,20.89,,,,
5653,11/05/2023 07:05:00,20.89,,,,
5654,11/05/2023 07:10:00,20.89,,,,
5655,11/05/2023 07:15:00,20.93,,,,
5656,11/05/2023 07:20:00,20.85,,,,
5657,11/05/2023 07:25:00,20.89,,,,
5658,11/05/2023 07:30:00,20.85,,,,
5659,11/05/2023 07:35:00,20.85,,,,
5660,11/05/2023 07:40:00,20.93,,,,
5661,11/05/2023 07:45:00,20.89,,,,
5662,11/05/2023 07:50:00,20.89,,,,
5663,11/05/2023 07:55:00,20.85,,,,
5664,11/05/2023 08:00:00,20.89,,,,
5665,11/05/2023 08:05:00,20.89,,,,
5666,11/05/2023 08:10:00,20.89,,,,
5667,11/05/2023 08:15:00,20.93,,,,
5668,11/05/2023 08:20:00,20.93,,,,
5669,11/05/2023 08:25:00,20.98,,,,
5670,11/05/2023 08:30:00,20.93,,,,
5671,11/05/2023 08:35:00,20.93,,,,
5672,11/05/2023 08:40:00,21.02,,,,
5673,11/05/2023 08:45:00,21.02,,,,
5674,11/05/2023 08:50:00,20.93,,,,
5675,11/05/2023 08:55:00,20.98,,,,
5676,11/05/2023 09:00:00,21.02,,,,
5677,11/05/2023 09:05:00,21.02,,,,
5678,11/05/2023 09:10:00,21.06,,,,
5679,11/05/2023 09:15:00,21.02,,,,
5680,11/05/2023 09:20:00,21.02,,,,
5681,11/05/2023 09:25:00,21.10,,,,
5682,11/05/2023 09:30:00,21.06,,,,
5683,11/05/2023 09:35:00,21.06,,,,
5684,11/05/2023 09:40:00,21.10,,,,
5685,11/05/2023 09:45:00,21.10,,,,
5686,11/05/2023 09:50:00,21.10,,,,
5687,11/05/2023 09:55:00,21.15,,,,
5688,11/05/2023 10:00:00,21.15,,,,
5689,11/05/2023 10:05:00,21.10,,,,
5690,11/05/2023 10:10:00,21.15,,,,
5691,11/05/2023 10:15:00,21.15,,,,
5692,11/05/2023 10:20:00,21.15,,,,
5693,11/05/2023 10:25:00,21.19,,,,
5694,11/05/2023 10:30:00,21.15,,,,
5695,11/05/2023 10:35:00,21.10,,,,
5696,11/05/2023 10:40:00,21.15,,,,
5697,11/05/2023 10:45:00,21.15,,,,
5698,11/05/2023 10:50:00,21.15,,,,
5699,11/05/2023 10:55:00,21.19,,,,
5700,11/05/2023 11:00:00,21.15,,,,
5701,11/05/2023 11:05:00,21.15,,,,
5702,11/05/2023 11:10:00,21.19,,,,
5703,11/05/2023 11:15:00,21.19,,,,
5704,11/05/2023 11:20:00,21.19,,,,
5705,11/05/2023 11:25:00,21.19,,,,
5706,11/05/2023 11:30:00,21.19,,,,
5707,11/05/2023 11:35:00,21.19,,,,
5708,11/05/2023 11:40:00,21.19,,,,
5709,11/05/2023 11:45:00,21.19,,,,
5710,11/05/2023 11:50:00,21.19,,,,
5711,11/05/2023 11:55:00,21.19,,,,
5712,11/05/2023 12:00:00,21.23,,,,
5713,11/05/2023 12:05:00,21.23,,,,
5714,11/05/2023 12:10:00,21.23,,,,
5715,11/05/2023 12:15:00,21.19,,,,
5716,11/05/2023 12:20:00,21.19,,,,
5717,11/05/2023 12:25:00,21.19,,,,
5718,11/05/2023 12:30:00,21.19,,,,
5719,11/05/2023 12:35:00,21.23,,,,
5720,11/05/2023 12:40:00,21.23,,,,
5721,11/05/2023 12:45:00,21.23,,,,
5722,11/05/2023 12:50:00,21.23,,,,
5723,11/05/2023 12:55:00,21.28,,,,
5724,11/05/2023 13:00:00,21.23,,,,
5725,11/05/2023 13:05:00,21.23,,,,
5726,11/05/2023 13:10:00,21.28,,,,
5727,11/05/2023 13:15:00,21.23,,,,
5728,11/05/2023 13:20:00,21.28,,,,
5729,11/05/2023 13:25:00,21.28,,,,
5730,11/05/2023 13:30:00,21.28,,,,
5731,11/05/2023 13:35:00,21.23,,,,
5732,11/05/2023 13:40:00,21.28,,,,
5733,11/05/2023 13:45:00,21.28,,,,
5734,11/05/2023 13:50:00,21.32,,,,
5735,11/05/2023 13:55:00,21.32,,,,
5736,11/05/2023 14:00:00,21.23,,,,
5737,11/05/2023 14:05:00,21.28,,,,
5738,11/05/2023 14:10:00,21.28,,,,
5739,11/05/2023 14:15:00,21.28,,,,
5740,11/05/2023 14:20:00,21.28,,,,
5741,11/05/2023 14:25:00,21.28,,,,
5742,11/05/2023 14:30:00,21.28,,,,
5743,11/05/2023 14:35:00,21.28,,,,
5744,11/05/2023 14:40:00,21.28,,,,
5745,11/05/2023 14:45:00,21.28,,,,
5746,11/05/2023 14:50:00,21.23,,,,
5747,11/05/2023 14:55:00,21.23,,,,
5748,11/05/2023 15:00:00,21.23,,,,
5749,11/05/2023 15:05:00,21.28,,,,
5750,11/05/2023 15:10:00,21.28,,,,
5751,11/05/2023 15:15:00,21.28,,,,
5752,11/05/2023 15:20:00,21.28,,,,
5753,11/05/2023 15:25:00,21.23,,,,
5754,11/05/2023 15:30:00,21.28,,,,
5755,11/05/2023 15:35:00,21.28,,,,
5756,11/05/2023 15:40:00,21.28,,,,
5757,11/05/2023 15:45:00,21.28,,,,
5758,11/05/2023 15:50:00,21.28,,,,
5759,11/05/2023 15:55:00,21.28,,,,
5760,11/05/2023 16:00:00,21.28,,,,
5761,11/05/2023 16:05:00,21.28,,,,
5762,11/05/2023 16:10:00,21.28,,,,
5763,11/05/2023 16:15:00,21.28,,,,
5764,11/05/2023 16:20:00,21.23,,,,
5765,11/05/2023 16:25:00,21.28,,,,
5766,11/05/2023 16:30:00,21.28,,,,
5767,11/05/2023 16:35:00,21.28,,,,
5768,11/05/2023 16:40:00,21.23,,,,
5769,11/05/2023 16:45:00,21.28,,,,
5770,11/05/2023 16:50:00,21.23,,,,
5771,11/05/2023 16:55:00,21.23,,,,
5772,11/05/2023 17:00:00,21.23,,,,
5773,11/05/2023 17:05:00,21.19,,,,
5774,11/05/2023 17:10:00,21.23,,,,
5775,11/05/2023 17:15:00,21.23,,,,
5776,11/05/2023 17:20:00,21.23,,,,
5777,11/05/2023 17:25:00,21.28,,,,
5778,11/05/2023 17:30:00,21.23,,,,
5779,11/05/2023 17:35:00,21.19,,,,
5780,11/05/2023 17:40:00,21.23,,,,
5781,11/05/2023 17:45:00,21.23,,,,
5782,11/05/2023 17:50:00,21.23,,,,
5783,11/05/2023 17:55:00,21.28,,,,
5784,11/05/2023 18:00:00,21.28,,,,
5785,11/05/2023 18:05:00,21.32,,,,
5786,11/05/2023 18:10:00,21.28,,,,
5787,11/05/2023 18:15:00,21.28,,,,
5788,11/05/2023 18:20:00,21.28,,,,
5789,11/05/2023 18:25:00,21.28,,,,
